# Progression simulation
# runs=20000 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=10 ppoNormalRunsPerPrestige=500 ppoTrainingMovesPerRun=150
# finalChips=4045308 totalEarned=103226808 prestiges=4 insight=29 cycleInsight=0 lifetimeInsight=540 simSeconds=151608
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished	IncomeMix
12934	89405	TokenPack	Token Pack	12400	chips	3342311613	18832983213
12954	89478	TokenPack	Token Pack	12400	chips	3521158313	19011842313
12974	89551	TokenPack	Token Pack	12400	chips	3711735164	19202431564
12994	89624	TokenPack	Token Pack	12400	chips	3923209076	19413917876
13002	89653	Modifier.Mirror Stack	Modifier Mirror Stack L1	4000000000	chips	1304038	19492012838
13014	89712	TokenPack	Token Pack	12400	chips	191454257	19682175457
13034	89809	TokenPack	Token Pack	12400	chips	522966926	20013700526
13054	89907	TokenPack	Token Pack	12400	chips	845452710	20336198710
13074	90002	TokenPack	Token Pack	12400	chips	1174366391	20665124791
13094	90095	TokenPack	Token Pack	12400	chips	1448415880	20939186680
13114	90192	TokenPack	Token Pack	12400	chips	1759686706	21250469906
13134	90290	TokenPack	Token Pack	12400	chips	2081669889	21572465489
13154	90385	TokenPack	Token Pack	12400	chips	2386527091	21877335091
13174	90481	TokenPack	Token Pack	12400	chips	2729409659	22220230059
13194	90579	TokenPack	Token Pack	12400	chips	3029414178	22520246978
13214	90677	TokenPack	Token Pack	12400	chips	3341755728	22832600928
13234	90771	TokenPack	Token Pack	12400	chips	3668258964	23159116564
13254	90872	TokenPack	Token Pack	12400	chips	3999521327	23490391327
13255	90877	Modifier.Miner's Pickaxe	Modifier Miner's Pickaxe L5	4000000000	chips	16405613	23507275613
13274	90972	TokenPack	Token Pack	12400	chips	340960105	23831842505
13294	91070	TokenPack	Token Pack	12400	chips	664669959	24155564759
13314	91171	TokenPack	Token Pack	12400	chips	1014900609	24505807809
13334	91272	TokenPack	Token Pack	12400	chips	1363564971	24854484571
13354	91374	TokenPack	Token Pack	12400	chips	1706737189	25197669189
13374	91475	TokenPack	Token Pack	12400	chips	2025134130	25516078530
13394	91572	TokenPack	Token Pack	12400	chips	2347013862	25837970662
13414	91669	TokenPack	Token Pack	12400	chips	2657973833	26148943033
13434	91766	TokenPack	Token Pack	12400	chips	2958300832	26449282432
13454	91868	TokenPack	Token Pack	12400	chips	3304917093	26795911093
13474	91966	TokenPack	Token Pack	12400	chips	3638663515	27129669915
13494	92062	TokenPack	Token Pack	12400	chips	3936178837	27427197637
13499	92086	Modifier.Queue Scrubber	Modifier Queue Scrubber L5	4000000000	chips	11759677	27502778477
13514	92162	TokenPack	Token Pack	12400	chips	262332084	27753363284
13534	92263	TokenPack	Token Pack	12400	chips	596836315	28087879915
13554	92365	TokenPack	Token Pack	12400	chips	927884772	28418940772
13574	92465	TokenPack	Token Pack	12400	chips	1243654882	28734723282
13594	92569	TokenPack	Token Pack	12400	chips	1580911834	29071992634
13614	92670	TokenPack	Token Pack	12400	chips	1937728587	29428821787
13634	92771	TokenPack	Token Pack	12400	chips	2279059265	29770164865
13654	92868	TokenPack	Token Pack	12400	chips	2603704813	30094822813
13674	92974	TokenPack	Token Pack	12400	chips	2940200798	30431331198
13694	93081	TokenPack	Token Pack	12400	chips	3313545866	30804688666
13714	93183	TokenPack	Token Pack	12400	chips	3656995353	31148150553
13734	93282	TokenPack	Token Pack	12400	chips	3989357404	31480525004
13754	93378	TokenPack	Token Pack	12400	chips	4324878739	31816058739
13774	93479	TokenPack	Token Pack	12400	chips	4653532409	32144724809
13794	93578	TokenPack	Token Pack	12400	chips	4985388297	32476593097
13814	93681	TokenPack	Token Pack	12400	chips	5325370536	32816587736
13834	93783	TokenPack	Token Pack	12400	chips	5646147698	33137377298
13854	93886	TokenPack	Token Pack	12400	chips	5993445779	33484687779
13874	93987	TokenPack	Token Pack	12400	chips	6330079992	33821334392
13894	94089	TokenPack	Token Pack	12400	chips	6650809633	34142076433
13914	94188	TokenPack	Token Pack	12400	chips	6972971849	34464251049
13934	94290	TokenPack	Token Pack	12400	chips	7311637614	34802929214
13954	94389	TokenPack	Token Pack	12400	chips	7647499886	35138803886
13974	94489	TokenPack	Token Pack	12400	chips	7964612889	35455929289
13977	94504	Modifier.Joker	Modifier Joker L1	8000000000	chips	5399657	35496716057
13994	94595	TokenPack	Token Pack	12400	chips	410314053	35901642853
14014	94702	TokenPack	Token Pack	12400	chips	961901456	36453242656
14034	94808	TokenPack	Token Pack	12400	chips	1412606310	36903959910
14054	94913	TokenPack	Token Pack	12400	chips	1888178658	37379544658
14074	95024	TokenPack	Token Pack	12400	chips	2338860562	37830238962
14094	95128	TokenPack	Token Pack	12400	chips	2815183389	38306574189
14114	95232	TokenPack	Token Pack	12400	chips	3280541249	38771944449
14134	95338	TokenPack	Token Pack	12400	chips	3761072333	39252487933
14154	95446	TokenPack	Token Pack	12400	chips	4468051444	39959479444
14174	95550	TokenPack	Token Pack	12400	chips	4855713576	40347153976
14194	95657	TokenPack	Token Pack	12400	chips	5335979230	40827432030
14214	95764	TokenPack	Token Pack	12400	chips	5756705697	41248170897
14234	95869	TokenPack	Token Pack	12400	chips	6173280205	41664757805
14254	95976	TokenPack	Token Pack	12400	chips	6618458195	42109948195
14274	96080	TokenPack	Token Pack	12400	chips	7168514010	42660016410
14294	96186	TokenPack	Token Pack	12400	chips	7566028326	43057543126
14314	96293	TokenPack	Token Pack	12400	chips	8097016444	43588543644
14334	96399	TokenPack	Token Pack	12400	chips	8494457369	43985996969
14354	96507	TokenPack	Token Pack	12400	chips	8930616074	44422168074
14374	96612	TokenPack	Token Pack	12400	chips	9339486577	44831050977
14394	96715	TokenPack	Token Pack	12400	chips	9763063728	45254640528
14405	96772	Solver.PPO	Solver PPO	10000000000	chips	12235677	45503812477
14411	107199		PPO Training Complete	0	frames	460000	45503812477
14412	111272		Prestige +176 Insight	0	Insight	212	100000
14412	111272	Research.Seed Capital	Research Seed Capital L2	45	Insight	167	100000
14412	111272	Research.Insight Amplifier	Research Insight Amplifier L2	70	Insight	97	100000
14412	111272	Research.Automation Memory	Research Automation Memory L2	70	Insight	27	100000
14412	111272	Solver.RAND	Solver RAND	1000	chips	199000	100000
14412	111272	Unlock.AutoSolve	Auto Solve	1200	chips	197800	100000
14412	111272	Upgrade.ChipYield	Chip Yield	4000	chips	193800	100000
14412	111272	Upgrade.PassiveYield	Passive Yield L1	5000	chips	188800	100000
14412	111272	Upgrade.ActiveMultiplier	Active Multiplier L1	4000	chips	184800	100000
14412	111272	Solver.BAL	Solver BAL	6000	chips	178800	100000
14412	111272	Upgrade.Speed	Speed L1	6000	chips	172800	100000
14412	111272	Upgrade.PassiveTickRate	Passive Tick Rate L1	7000	chips	165800	100000
14412	111272	Unlock.AutoRestart	Auto Restart	8000	chips	157800	100000
14412	111272	Upgrade.ChipYield	Chip Yield	10000	chips	147800	100000
14412	111272	Upgrade.ActiveMultiplier	Active Multiplier L2	10000	chips	137800	100000
14412	111272	Upgrade.Speed	Speed L2	12000	chips	125800	100000
14412	111272	Upgrade.StackCapacity	Stack Cap L1	12000	chips	113800	100000
14412	111272	Upgrade.PassiveYield	Passive Yield L2	12000	chips	101800	100000
14412	111272	Upgrade.PassiveTickRate	Passive Tick Rate L2	14000	chips	87800	100000
14412	111272	Upgrade.ComboEngine	Combo Engine L1	15000	chips	72800	100000
14412	111272	Upgrade.ActiveMultiplier	Active Multiplier L3	20000	chips	52800	100000
14412	111272	Upgrade.ChipYield	Chip Yield	25000	chips	27800	100000
14412	111272	Upgrade.PassiveYield	Passive Yield L3	25000	chips	2800	100000
14418	111353	Upgrade.SalvageProtocol	Salvage Protocol L1	25000	chips	364	122564
14426	111460	Solver.HEUR	Solver HEUR	30000	chips	2174	154374
14433	111568	Unlock.SolverTuning	Solver Tuning	30000	chips	5557	187757
14439	111662	Upgrade.Speed	Speed L3	30000	chips	3472	215672
14445	111743	Upgrade.PassiveTickRate	Passive Tick Rate L3	30000	chips	852	243052
14451	111832	Upgrade.ComboEngine	Combo Engine L2	30000	chips	3468	275668
14460	111954	TokenPack	Token Pack	10000	chips	33740	315940
14463	111987	TokenPack	Token Pack	11700	chips	37274	331174
14466	112014	Upgrade.PassiveYield	Passive Yield L4	46000	chips	3079	342979
14475	112104	Upgrade.ActiveMultiplier	Active Multiplier L4	50000	chips	549	390449
14484	112193	TokenPack	Token Pack	11600	chips	38538	440038
14486	112215	Upgrade.SalvageProtocol	Salvage Protocol L2	50000	chips	1439	452939
14495	112305	Upgrade.TokenDividend	Token Dividend L1	50000	chips	2191	503691
14503	112384	TokenPack	Token Pack	11700	chips	38347	551547
14507	112422	Upgrade.Speed	Speed L4	60000	chips	468	573668
14517	112504	TokenPack	Token Pack	12300	chips	41029	626529
14521	112540	Upgrade.Difficulty	Difficulty L1	60000	chips	5591	651091
14532	112626	Upgrade.ProfitableEnding	Profitable Ending L1	60000	chips	1074	706574
14542	112702	TokenPack	Token Pack	11800	chips	39013	756313
14547	112741	Upgrade.PassiveTickRate	Passive Tick Rate L4	60000	chips	5534	782834
14556	112812	TokenPack	Token Pack	12400	chips	45425	835125
14560	112841	Upgrade.ComboEngine	Combo Engine L3	60000	chips	7792	857492
14570	112917	Upgrade.ChipYield	Chip Yield	62000	chips	1808	913508
14578	112982	TokenPack	Token Pack	12200	chips	38305	962205
14583	113022	Upgrade.StackCapacity	Stack Cap L2	70000	chips	4168	998068
14595	113130	Upgrade.ScalingFrequency	Scaling Frequency L1	90000	chips	1094	1084994
14602	113188	TokenPack	Token Pack	11800	chips	36379	1132079
14612	113266	Upgrade.PassiveYield	Passive Yield L5	96000	chips	1492	1193192
14618	113322	TokenPack	Token Pack	12200	chips	47269	1251169
14624	113371	Upgrade.ActiveMultiplier	Active Multiplier L5	100000	chips	1436	1305336
14636	113466	TokenPack	Token Pack	12400	chips	89099	1405399
14638	113482	Upgrade.SalvageProtocol	Salvage Protocol L3	100000	chips	6763	1423063
14652	113601	Upgrade.ComboEngine	Combo Engine L4	125000	chips	12152	1553452
14657	113643	TokenPack	Token Pack	12300	chips	47763	1601363
14668	113737	Upgrade.Speed	Speed L5	150000	chips	4786	1708386
14676	113794	TokenPack	Token Pack	12400	chips	64256	1780256
14687	113868	Upgrade.ScalingFrequency	Scaling Frequency L2	150000	chips	338	1866338
14696	113930	TokenPack	Token Pack	12400	chips	65014	1943414
14707	114004	Upgrade.ChipYield	Chip Yield	155000	chips	7775	2041175
14716	114063	TokenPack	Token Pack	12400	chips	74995	2120795
14729	114145	Upgrade.Difficulty	Difficulty L2	180000	chips	5375	2231175
14736	114184	TokenPack	Token Pack	12400	chips	54964	2293164
14756	114302	TokenPack	Token Pack	12400	chips	180826	2431426
14758	114316	Unlock.AgentsMenu	Agents Menu	200000	chips	638	2451238
14763	114346	Upgrade.ProfitableEnding	Profitable Ending L2	200000	chips	7397	2657997
14769	114379	Upgrade.PassiveTickRate	Passive Tick Rate L5	200000	chips	13813	2864413
14773	114404	Upgrade.SalvageProtocol	Salvage Protocol L4	200000	chips	13143	3063743
14776	114421	TokenPack	Token Pack	12400	chips	155001	3218001
14777	114427	Upgrade.TokenDividend	Token Dividend L2	200000	chips	1982	3264982
14783	114462	Solver.COMBO	Solver COMBO	250000	chips	29086	3542086
14786	114485	Upgrade.ScalingFrequency	Scaling Frequency L3	250000	chips	2118	3765118
14791	114519	Upgrade.ComboEngine	Combo Engine L5	250000	chips	31399	4044399
14796	114551	TokenPack	Token Pack	12400	chips	281641	4307041
14796	114551	Agent.Restart Sponsor	Agent Restart Sponsor	250000	chips	31641	4307041
14800	114580	Upgrade.ComputeSpeed	Compute Speed L1	300000	chips	8025	4583425
14805	114612	Upgrade.PassiveYield	Passive Yield L6	300000	chips	32494	4907894
14809	114644	Upgrade.ActiveMultiplier	Active Multiplier L6	350000	chips	90566	5315966
14812	114668	Upgrade.ChipYield	Chip Yield	390000	chips	21403	5636803
14816	114699	Upgrade.Speed	Speed L6	400000	chips	19371	6034771
14822	114732	Upgrade.StackCapacity	Stack Cap L3	400000	chips	20308	6435708
14826	114759	Upgrade.SalvageProtocol	Salvage Protocol L5	400000	chips	31249	6846649
14831	114793	Solver.LOOK	Solver LOOK	500000	chips	96207	7411607
14836	114823	Upgrade.ScalingFrequency	Scaling Frequency L4	500000	chips	62887	7878287
14841	114854	Upgrade.ComboEngine	Combo Engine L6	500000	chips	84831	8400231
14845	114882	Agent.Highwater Analyst	Agent Highwater Analyst	500000	chips	49941	8865341
14851	114917	Upgrade.Difficulty	Difficulty L3	600000	chips	45942	9461342
14856	114943	Upgrade.ProfitableEnding	Profitable Ending L3	600000	chips	84674	10100074
14863	114980	Upgrade.ComputeSpeed	Compute Speed L2	800000	chips	139987	10955387
14870	115014	Upgrade.ScalingFrequency	Scaling Frequency L5	800000	chips	85041	11700441
14877	115051	Upgrade.PassiveTickRate	Passive Tick Rate L6	800000	chips	119214	12534614
14882	115076	Upgrade.ActiveMultiplier	Active Multiplier L7	800000	chips	25501	13240901
14889	115112	Upgrade.SalvageProtocol	Salvage Protocol L6	800000	chips	103099	14118499
14895	115141	Upgrade.TokenDividend	Token Dividend L3	800000	chips	107440	14922840
14901	115172	Upgrade.ChipYield	Chip Yield	970000	chips	13980	15799380
14908	115208	Upgrade.Speed	Speed L7	1000000	chips	70730	16856130
14915	115240	Upgrade.PassiveYield	Passive Yield L7	1000000	chips	42475	17827875
14920	115262	Agent.Quartermaster	Agent Quartermaster	1000000	chips	47575	18832975
14931	115307	Upgrade.ComboEngine	Combo Engine L7	1200000	chips	56668	20042068
14939	115341	Upgrade.ScalingFrequency	Scaling Frequency L6	1400000	chips	35448	21420848
14940	115346	TokenPack	Token Pack	12400	chips	209826	21607626
14950	115386	Upgrade.ComputeSpeed	Compute Speed L3	1500000	chips	42732	22940532
14960	115430	TokenPack	Token Pack	12400	chips	1266629	24176829
14962	115438	Upgrade.PassiveTickRate	Passive Tick Rate L7	1500000	chips	23083	24433283
14964	115447	Upgrade.PassiveTickRate	Passive Tick Rate L8	300000	chips	104696	24814896
14971	115477	Upgrade.SalvageProtocol	Salvage Protocol L7	1600000	chips	39725	26349925
14980	115516	TokenPack	Token Pack	12400	chips	1924296	28246896
14980	115516	Upgrade.Difficulty	Difficulty L4	1800000	chips	124296	28246896
14990	115557	Upgrade.Speed	Speed L8	2000000	chips	194611	30317211
15000	115591	TokenPack	Token Pack	12400	chips	2052703	32187703
15000	115591	Upgrade.QueuePreview	Queue Preview	2000000	chips	52703	32187703
15011	115628	Upgrade.ProfitableEnding	Profitable Ending L4	2000000	chips	83485	34218485
15020	115664	TokenPack	Token Pack	12400	chips	2005063	36152463
15020	115664	Upgrade.ActiveMultiplier	Active Multiplier L8	2000000	chips	5063	36152463
15030	115700	Agent.Score Auditor	Agent Score Auditor	2000000	chips	157093	38304493
15040	115738	TokenPack	Token Pack	12400	chips	2451196	40610996
15040	115738	Upgrade.ChipYield	Chip Yield	2400000	chips	51196	40610996
15050	115775	Upgrade.StackCapacity	Stack Cap L4	2500000	chips	247002	43306802
15059	115811	Upgrade.PassiveYield	Passive Yield L8	2500000	chips	18064	45577864
15060	115815	TokenPack	Token Pack	12400	chips	410335	45982535
15066	115839	Upgrade.ComboEngine	Combo Engine L8	2500000	chips	51417	48123617
15075	115877	Upgrade.ScalingFrequency	Scaling Frequency L7	3000000	chips	91581	51163781
15080	115898	TokenPack	Token Pack	12400	chips	1685108	52769708
15085	115919	Upgrade.SalvageProtocol	Salvage Protocol L8	3200000	chips	326577	54611177
15094	115955	Upgrade.TokenDividend	Token Dividend L4	3200000	chips	65699	57550299
15100	115981	TokenPack	Token Pack	12400	chips	2207168	59704168
15106	116005	Upgrade.Speed	Speed L9	4000000	chips	276164	61773164
15119	116051	Upgrade.ComputeSpeed	Compute Speed L4	4000000	chips	50157	65547157
15120	116054	TokenPack	Token Pack	12400	chips	255755	65765155
15133	116099	Agent.Overclocker	Agent Overclocker	4000000	chips	71933	69581333
15140	116119	TokenPack	Token Pack	12400	chips	1589118	71110918
15152	116154	Upgrade.ActiveMultiplier	Active Multiplier L9	4500000	chips	30891	74052691
15160	116177	TokenPack	Token Pack	12400	chips	1817857	75852057
15174	116217	Solver.MOCA	Solver MOCA	5000000	chips	180812	79215012
15180	116235	TokenPack	Token Pack	12400	chips	1901201	80947801
15191	116268	Unlock.ExtraAgentSlot	Extra Agent Slot	5000000	chips	128561	84175161
15200	116294	TokenPack	Token Pack	12400	chips	2657317	86716317
15209	116320	Upgrade.ScalingFrequency	Scaling Frequency L8	5000000	chips	5198	89064198
15220	116352	TokenPack	Token Pack	12400	chips	2692628	91764028
15227	116373	Upgrade.ProfitableEnding	Profitable Ending L5	5000000	chips	181990	94253390
15240	116411	TokenPack	Token Pack	12400	chips	3754570	97838370
15245	116425	Upgrade.PassiveYield	Passive Yield L9	5000000	chips	276860	99360660
15260	116468	TokenPack	Token Pack	12400	chips	5217663	104313863
15260	116468	Upgrade.ComboEngine	Combo Engine L9	5000000	chips	217663	104313863
15277	116517	Upgrade.ChipYield	Chip Yield	6000000	chips	314606	110410806
15280	116525	TokenPack	Token Pack	12400	chips	1249680	111358280
15292	116559	Upgrade.Difficulty	Difficulty L5	6000000	chips	277997	116386597
15300	116583	TokenPack	Token Pack	12400	chips	4397342	120518342
15303	116592	Upgrade.PassiveTickRate	Passive Tick Rate L9	6000000	chips	674641	122795641
15314	116622	Upgrade.SalvageProtocol	Salvage Protocol L9	6400000	chips	362684	128883684
15320	116639	TokenPack	Token Pack	12400	chips	3851813	132385213
15328	116662	Upgrade.Speed	Speed L10	8000000	chips	294517	136827917
15340	116694	TokenPack	Token Pack	12400	chips	7025836	143571636
15342	116699	Upgrade.QueuePreview	Queue Preview	8000000	chips	27183	144572983
15355	116734	Upgrade.ScalingFrequency	Scaling Frequency L9	8000000	chips	63202	152609002
15360	116747	TokenPack	Token Pack	12400	chips	3399039	155957239
15368	116770	Upgrade.ActiveMultiplier	Active Multiplier L10	8000000	chips	286986	160845186
15380	116804	TokenPack	Token Pack	12400	chips	7975164	168545764
15381	116807	Agent.Velocity Trader	Agent Velocity Trader	8000000	chips	544183	169114783
15390	116832	Upgrade.PassiveYield	Passive Yield L10	9000000	chips	574959	178145559
15399	116857	Upgrade.ComputeSpeed	Compute Speed L5	10000000	chips	1201061	188771661
15400	116859	TokenPack	Token Pack	12400	chips	2559848	190142848
15407	116879	Upgrade.PassiveTickRate	Passive Tick Rate L10	10000000	chips	10365	197593365
15416	116903	Upgrade.ComboEngine	Combo Engine L10	10000000	chips	961671	208544671
15420	116914	TokenPack	Token Pack	12400	chips	5686774	213282174
15424	116925	Agent.Move Dividend	Agent Move Dividend	10000000	chips	984244	218579644
15433	116950	Upgrade.StackCapacity	Stack Cap L5	11000000	chips	1036647	229632047
15440	116970	TokenPack	Token Pack	12400	chips	9519154	238126954
15443	116979	Upgrade.SalvageProtocol	Salvage Protocol L10	12800000	chips	1257985	242665785
15453	117006	Upgrade.TokenDividend	Token Dividend L5	12800000	chips	526535	254734335
15460	117028	TokenPack	Token Pack	12400	chips	11518676	265738876
15463	117036	Solver.PLAN	Solver PLAN	15000000	chips	634284	269854484
15472	117063	Upgrade.ChipYield	Chip Yield	15000000	chips	857335	285077535
15480	117087	TokenPack	Token Pack	12400	chips	13798427	298031027
15482	117093	Upgrade.ScalingFrequency	Scaling Frequency L10	15000000	chips	1360939	300593539
15491	117119	Agent.Merge Broker	Agent Merge Broker	15000000	chips	1695966	315928566
15500	117144	TokenPack	Token Pack	12400	chips	12959025	327204025
15510	117172	Agent.Token Prospector	Agent Token Prospector	25000000	chips	936297	340181297
15520	117201	TokenPack	Token Pack	12400	chips	15156424	354413824
15540	117260	TokenPack	Token Pack	12400	chips	44645291	383915091
15544	117271	Unlock.ModifiersMenu	Modifiers Menu	50000000	chips	873754	390143554
15560	117317	TokenPack	Token Pack	12400	chips	100222078	489504278
15569	117344	Modifier.Neural Accelerator	Modifier Neural Accelerator L1	150000000	chips	8960988	548243188
15580	117376	TokenPack	Token Pack	12400	chips	87555689	626850289
15600	117435	TokenPack	Token Pack	12400	chips	221474503	760781503
15605	117450	Modifier.Unstable Stack	Modifier Unstable Stack L1	250000000	chips	4895315	794202315
15620	117494	TokenPack	Token Pack	12400	chips	110639808	899959208
15640	117550	TokenPack	Token Pack	12400	chips	244408844	1033740644
15655	117596	Modifier.Miner's Pickaxe	Modifier Miner's Pickaxe L1	350000000	chips	2252548	1141584348
15660	117612	TokenPack	Token Pack	12400	chips	37956776	1177300976
15680	117673	TokenPack	Token Pack	12400	chips	197549749	1336906349
15700	117736	TokenPack	Token Pack	12400	chips	348893640	1488262640
15701	117739	Modifier.Queue Scrubber	Modifier Queue Scrubber L1	350000000	chips	8026899	1497395899
15720	117801	TokenPack	Token Pack	12400	chips	157004105	1646385505
15740	117862	TokenPack	Token Pack	12400	chips	299671523	1789065323
15760	117924	TokenPack	Token Pack	12400	chips	436862537	1926268737
15770	117953	Modifier.Unstable Stack	Modifier Unstable Stack L2	500000000	chips	4608868	1994015068
15780	117984	TokenPack	Token Pack	12400	chips	78289431	2067708031
15800	118045	TokenPack	Token Pack	12400	chips	234200988	2223631988
15820	118108	TokenPack	Token Pack	12400	chips	373112009	2362555409
15840	118170	TokenPack	Token Pack	12400	chips	531503283	2520959083
15850	118203	Modifier.Miner's Pickaxe	Modifier Miner's Pickaxe L2	600000000	chips	1722778	2591178578
15860	118234	TokenPack	Token Pack	12400	chips	79619172	2669087372
15880	118299	TokenPack	Token Pack	12400	chips	239894460	2829375060
15900	118364	TokenPack	Token Pack	12400	chips	404296496	2993789496
15920	118428	TokenPack	Token Pack	12400	chips	556313467	3145818867
15927	118450	Modifier.Queue Scrubber	Modifier Queue Scrubber L2	600000000	chips	6443132	3195948532
15940	118493	TokenPack	Token Pack	12400	chips	106324829	3295842629
15960	118558	TokenPack	Token Pack	12400	chips	266122397	3455652597
15980	118622	TokenPack	Token Pack	12400	chips	418196508	3607739108
16000	118690	TokenPack	Token Pack	12400	chips	577911938	3767466938
16020	118759	TokenPack	Token Pack	12400	chips	744981706	3934549106
16027	118782	Modifier.Unstable Stack	Modifier Unstable Stack L3	800000000	chips	5054966	3994622366
16040	118824	TokenPack	Token Pack	12400	chips	99475469	4089055269
16060	118892	TokenPack	Token Pack	12400	chips	266704179	4256296379
16080	118960	TokenPack	Token Pack	12400	chips	429264062	4418868662
16100	119023	TokenPack	Token Pack	12400	chips	576174022	4565791022
16120	119090	TokenPack	Token Pack	12400	chips	732135018	4721764418
16140	119155	TokenPack	Token Pack	12400	chips	894907509	4884549309
16153	119198	Modifier.Catalyst Stack	Modifier Catalyst Stack L1	1000000000	chips	678710	4990320510
16160	119222	TokenPack	Token Pack	12400	chips	63629411	5053283611
16180	119290	TokenPack	Token Pack	12400	chips	244863921	5234530521
16200	119355	TokenPack	Token Pack	12400	chips	402322305	5392001305
16220	119422	TokenPack	Token Pack	12400	chips	576164806	5565856206
16240	119487	TokenPack	Token Pack	12400	chips	748902067	5738605867
16260	119554	TokenPack	Token Pack	12400	chips	925583204	5915299404
16269	119585	Modifier.Miner's Pickaxe	Modifier Miner's Pickaxe L3	1000000000	chips	4451125	5994167325
16280	119620	TokenPack	Token Pack	12400	chips	104467313	6094195913
16300	119686	TokenPack	Token Pack	12400	chips	274378407	6264119407
16320	119753	TokenPack	Token Pack	12400	chips	450147053	6439900453
16340	119821	TokenPack	Token Pack	12400	chips	632818052	6622583852
16360	119887	TokenPack	Token Pack	12400	chips	801564604	6791342804
16380	119955	TokenPack	Token Pack	12400	chips	983536304	6973326904
16383	119965	Modifier.Queue Scrubber	Modifier Queue Scrubber L3	1000000000	chips	5552223	6995342823
16400	120024	TokenPack	Token Pack	12400	chips	173954850	7163757850
16420	120092	TokenPack	Token Pack	12400	chips	356836227	7346651627
16440	120159	TokenPack	Token Pack	12400	chips	538264666	7528092466
16460	120226	TokenPack	Token Pack	12400	chips	712307020	7702147220
16480	120295	TokenPack	Token Pack	12400	chips	903361024	7893213624
16500	120364	TokenPack	Token Pack	12400	chips	1077694415	8067559415
16520	120429	TokenPack	Token Pack	12400	chips	1234113531	8223990931
16540	120502	TokenPack	Token Pack	12400	chips	1419646463	8409536263
16549	120534	Modifier.Unstable Stack	Modifier Unstable Stack L4	1500000000	chips	7133954	8497023754
16560	120570	TokenPack	Token Pack	12400	chips	98505774	8588407974
16580	120636	TokenPack	Token Pack	12400	chips	262777295	8752691895
16600	120703	TokenPack	Token Pack	12400	chips	440279616	8930206616
16620	120776	TokenPack	Token Pack	12400	chips	649036916	9138976316
16640	120845	TokenPack	Token Pack	12400	chips	829395936	9319347736
16660	120915	TokenPack	Token Pack	12400	chips	1010714343	9500678543
16680	120984	TokenPack	Token Pack	12400	chips	1188442311	9678418911
16700	121053	TokenPack	Token Pack	12400	chips	1366102565	9856091565
16720	121121	TokenPack	Token Pack	12400	chips	1559712166	10049713566
16740	121192	TokenPack	Token Pack	12400	chips	1756964011	10246977811
16760	121263	TokenPack	Token Pack	12400	chips	1950518234	10440544434
16766	121283	Modifier.Miner's Pickaxe	Modifier Miner's Pickaxe L4	2000000000	chips	3369560	10493395760
16780	121335	TokenPack	Token Pack	12400	chips	131375398	10621413998
16800	121409	TokenPack	Token Pack	12400	chips	327578811	10817629811
16820	121483	TokenPack	Token Pack	12400	chips	526286680	11016350080
16840	121554	TokenPack	Token Pack	12400	chips	714609123	11204684923
16860	121624	TokenPack	Token Pack	12400	chips	900777511	11390865711
16880	121699	TokenPack	Token Pack	12400	chips	1093886242	11583986842
16900	121770	TokenPack	Token Pack	12400	chips	1285798591	11775911591
16920	121839	TokenPack	Token Pack	12400	chips	1474382519	11964507919
16940	121911	TokenPack	Token Pack	12400	chips	1658357199	12148494999
16960	121983	TokenPack	Token Pack	12400	chips	1849027420	12339177620
16977	122045	Modifier.Queue Scrubber	Modifier Queue Scrubber L4	2000000000	chips	3862460	12494012660
16980	122055	TokenPack	Token Pack	12400	chips	26007274	12516169874
17000	122126	TokenPack	Token Pack	12400	chips	218902890	12709077890
17020	122198	TokenPack	Token Pack	12400	chips	399205175	12889392575
17040	122273	TokenPack	Token Pack	12400	chips	607742465	13097942265
17060	122344	TokenPack	Token Pack	12400	chips	793670288	13283882488
17080	122414	TokenPack	Token Pack	12400	chips	969021683	13459246283
17100	122485	TokenPack	Token Pack	12400	chips	1144716503	13634953503
17120	122555	TokenPack	Token Pack	12400	chips	1318027213	13808276613
17140	122627	TokenPack	Token Pack	12400	chips	1501849937	13992111737
17160	122698	TokenPack	Token Pack	12400	chips	1680595082	14170869282
17180	122768	TokenPack	Token Pack	12400	chips	1872475238	14362761838
17200	122843	TokenPack	Token Pack	12400	chips	2067934080	14558233080
17220	122913	TokenPack	Token Pack	12400	chips	2246184792	14736496192
17240	122988	TokenPack	Token Pack	12400	chips	2447945661	14938269461
17260	123059	TokenPack	Token Pack	12400	chips	2649622927	15139959127
17280	123133	TokenPack	Token Pack	12400	chips	2847981030	15338329630
17296	123190	Modifier.Unstable Stack	Modifier Unstable Stack L5	3000000000	chips	8775490	15499124090
17300	123206	TokenPack	Token Pack	12400	chips	46255967	15536616967
17320	123279	TokenPack	Token Pack	12400	chips	253714796	15744088196
17340	123353	TokenPack	Token Pack	12400	chips	443470531	15933856331
17360	123425	TokenPack	Token Pack	12400	chips	624000567	16114398767
17380	123497	TokenPack	Token Pack	12400	chips	802529057	16292939657
17400	123570	TokenPack	Token Pack	12400	chips	988689243	16479112243
17420	123646	TokenPack	Token Pack	12400	chips	1195992474	16686427874
