# Progression simulation
# runs=29427 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=12 ppoNormalRunsPerPrestige=100
# finalChips=3962221 totalEarned=58840421 prestiges=8 insight=998 cycleInsight=0 lifetimeInsight=8478 simSeconds=200620
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished
5363	39325	Token Pack	10000	chips	1408383	24476583
5405	39468	Stack Cap L4	2200000	chips	14943	25283143
5413	39499	Token Pack	10000	chips	218988	25497188
5463	39689	Token Pack	10000	chips	1525607	26813807
5491	39794	Profitable Ending L4	2200000	chips	3502	27491702
5513	39877	Token Pack	10000	chips	696000	28194200
5563	40065	Token Pack	10000	chips	1912391	29420591
5578	40122	Agent Move Dividend	2200000	chips	16774	29724974
5613	40252	Token Pack	10000	chips	799783	30517983
5663	40436	Token Pack	10000	chips	1902621	31630821
5688	40533	Chip Yield	2500000	chips	12724	32240924
5713	40629	Token Pack	10000	chips	739512	32977712
5763	40817	Token Pack	10000	chips	2155460	34403660
5779	40880	Scaling Frequency L4	2700000	chips	32732	34980932
5813	41003	Token Pack	10000	chips	1055596	36013796
5863	41186	Token Pack	10000	chips	2452560	37420760
5882	41256	Agent Velocity Trader	3000000	chips	19560	37987760
5913	41368	Token Pack	10000	chips	1257320	39235520
5963	41550	Token Pack	10000	chips	3322948	41311148
5975	41592	Passive Yield L5	3800000	chips	10676	41798876
6013	41728	Token Pack	10000	chips	1543912	43342112
6063	41910	Token Pack	10000	chips	3481884	45290084
6077	41961	Speed L5	4000000	chips	23720	45831920
6113	42067	Token Pack	10000	chips	1295752	47113952
6163	42218	Token Pack	10000	chips	3404556	49232756
6195	42312	Compute Speed L5	4500000	chips	62676	50390876
6213	42368	Token Pack	10000	chips	864008	51202208
6263	42515	Token Pack	10000	chips	2755600	53103800
6270	42535	Modifiers Menu	3000000	chips	7012	53355212
6275	42550	Modifier Unstable Stack L1	800000	chips	67952	54216152
6283	42574	Modifier Unstable Stack L2	1600000	chips	52416	55800616
6292	42602	Modifier Queue Scrubber L1	1800000	chips	124285	57672485
6302	42632	Modifier Miner's Pickaxe L1	2000000	chips	142225	59690425
6313	42669	Token Pack	10000	chips	2757303	62315503
6315	42675	Modifier Catalyst Stack L1	3000000	chips	51029	62609229
6325	42706	Modifier Mirror Stack L1	3000000	chips	63517	65621717
6331	42732	Modifier Unstable Stack L3	3200000	chips	524805	69283005
6336	42754	Modifier Queue Scrubber L2	3600000	chips	869314	73227514
6340	42773	Modifier Miner's Pickaxe L2	4000000	chips	696559	77054759
6345	42794	Passive Tick Rate L5	4500000	chips	587313	81445513
6352	42823	Active Multiplier L5	4500000	chips	707178	86065378
6359	42852	Modifier Joker L1	4500000	chips	617295	90475495
6363	42873	Token Pack	10000	chips	6375510	96243710
6363	42873	Difficulty L5	6000000	chips	375510	96243710
6367	42890	Modifier Neural Accelerator L1	6000000	chips	541038	102409238
6373	42916	Modifier Unstable Stack L4	6400000	chips	155668	108423868
6378	42942	Profitable Ending L5	7000000	chips	684477	115952677
6384	42970	Modifier Queue Scrubber L3	7200000	chips	1560107	124028307
6390	42997	Scaling Frequency L5	8000000	chips	1548121	132016321
6395	43020	Modifier Miner's Pickaxe L3	8000000	chips	1089150	139557350
6400	43043	Stack Cap L5	11000000	chips	492154	149960354
6406	43071	Modifier Unstable Stack L5	12800000	chips	484592	162752792
6413	43105	Token Pack	10000	chips	13768605	176046805
6414	43111	Modifier Queue Scrubber L4	14400000	chips	2192632	178870832
6423	43154	Chip Yield	15000000	chips	240869	191919069
6431	43194	Modifier Miner's Pickaxe L4	16000000	chips	1647511	209325711
6443	43253	Modifier Queue Scrubber L5	28800000	chips	561637	237039837
6458	43329	Modifier Miner's Pickaxe L5	32000000	chips	2040401	270518601
6463	43355	Token Pack	10000	chips	12681283	281169483
6497	43532	Solver PPO	100000000	chips	395217	368883417
6503	46532	PPO Training Complete	0	frames	500000	368883417
6504	47202	Prestige +45 Insight	0	Insight	250	0
6504	47202	Research Insight Amplifier L1	50	Insight	200	0
6504	47202	Research Insight Amplifier L2	130	Insight	70	0
6513	47744	Solver RAND	1000	chips	2	1002
6524	48440	Auto Solve	1200	chips	118	2318
6548	48625	Solver MERG	3000	chips	111	5311
6555	48723	Chip Yield	4000	chips	284	9484
6559	48782	Active Multiplier L1	4000	chips	353	13553
6564	48854	Passive Yield L1	5000	chips	180	18380
6572	48957	Solver BAL	6000	chips	148	24348
6579	49058	Speed L1	6000	chips	492	30692
6586	49139	Passive Tick Rate L1	7000	chips	778	37978
6593	49220	Auto Restart	8000	chips	37	45237
6605	49357	Stack Cap L1	12000	chips	364	57564
6625	49586	Solver STALL	18000	chips	772	75972
6653	50040	Active Multiplier L2	25000	chips	135	100335
6685	50559	Passive Yield L2	28000	chips	63	128263
6719	51111	Solver HEUR	30000	chips	455	158655
6746	51529	Solver Tuning	30000	chips	253	188453
6769	51903	Speed L2	30000	chips	402	218602
6796	52241	Passive Tick Rate L2	35000	chips	558	253758
6828	52630	Token Pack	10000	chips	30034	293234
6837	52702	Queue Preview	40000	chips	109	303309
6870	52984	Token Pack	10000	chips	31604	344804
6879	53055	Chip Yield	40000	chips	561	353761
6907	53294	Token Pack	10000	chips	31228	394428
6924	53449	Difficulty L1	60000	chips	183	423383
6960	53704	Token Pack	10000	chips	30589	463789
6990	53936	Stack Cap L2	70000	chips	1231	504431
7019	54172	Token Pack	10000	chips	30679	543879
7053	54459	Solver LOOK	80000	chips	1226	594426
7069	54653	Token Pack	10000	chips	30336	633536
7090	54909	Profitable Ending L1	80000	chips	1533	684733
7108	55117	Token Pack	10000	chips	30542	723742
7135	55427	Scaling Frequency L1	90000	chips	769	783969
7154	55631	Token Pack	10000	chips	32866	826066
7191	56048	Agents Menu	120000	chips	1301	914501
7196	56107	Agent Merge Broker	60000	chips	9566	982766
7204	56190	Token Pack	10000	chips	105267	1088467
7205	56202	Agent Highwater Analyst	120000	chips	838	1104038
7214	56299	Solver PLAN-3	130000	chips	12697	1245897
7220	56386	Active Multiplier L3	130000	chips	2449	1365649
7228	56504	Passive Yield L3	140000	chips	10968	1514168
7236	56621	Speed L3	150000	chips	15551	1668751
7243	56694	Compute Speed L1	150000	chips	4304	1807504
7253	56784	Passive Tick Rate L3	175000	chips	833	1979033
7255	56805	Token Pack	10000	chips	40637	2028837
7262	56873	Solver COMBO	180000	chips	14019	2182219
7272	56954	Difficulty L2	180000	chips	5662	2353862
7291	57077	Solver MOCA	220000	chips	3647	2571847
7304	57166	Token Pack	10000	chips	163560	2741760
7309	57200	Agent Score Auditor	220000	chips	7761	2805961
7326	57316	Profitable Ending L2	240000	chips	8595	3046795
7346	57459	Compute Speed L2	300000	chips	7350	3345550
7354	57514	Token Pack	10000	chips	106579	3454779
7367	57611	Scaling Frequency L2	300000	chips	3388	3651588
7392	57775	Chip Yield	350000	chips	15811	4014011
7404	57855	Token Pack	10000	chips	229411	4237611
7413	57915	Solver PLAN-5	400000	chips	7580	4415780
7437	58069	Stack Cap L3	400000	chips	1048	4809248
7454	58194	Token Pack	10000	chips	326083	5144283
7459	58229	Queue Preview	400000	chips	7293	5225493
7479	58376	Agent Overclocker	400000	chips	36942	5655142
7504	58523	Token Pack	10000	chips	482603	6110803
7510	58558	Difficulty L3	600000	chips	5675	6233875
7543	58745	Agent Quartermaster	650000	chips	8035	6886235
7554	58804	Token Pack	10000	chips	180425	7068625
7585	58969	Compute Speed L3	700000	chips	4479	7592679
7604	59070	Token Pack	10000	chips	324252	7922452
7625	59187	Active Multiplier L4	700000	chips	1178	8299378
7654	59343	Token Pack	10000	chips	484511	8792711
7671	59433	Profitable Ending L3	750000	chips	4920	9063120
7704	59611	Token Pack	10000	chips	561439	9629639
7717	59680	Passive Yield L4	750000	chips	16383	9834583
