# Progression simulation
# runs=28011 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=25 ppoNormalRunsPerPrestige=500 ppoTrainingMovesPerRun=220
# finalChips=0 totalEarned=500000 prestiges=25 insight=56767 cycleInsight=952 lifetimeInsight=614678 simSeconds=278332
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished
20861	184153	Token Pack	10000	chips	461195	25972045
20882	184231	Chip Yield	2125000	chips	28530	27664380
20905	184318	Scaling Frequency L4	2295000	chips	53924	29984774
20911	184339	Token Pack	10000	chips	645982	30586832
20931	184412	Agent Velocity Trader	2550000	chips	89805	32580655
20952	184487	Passive Yield L5	3230000	chips	2692	35723542
20961	184519	Token Pack	10000	chips	1313614	37044464
20975	184568	Speed L5	3400000	chips	375559	39506409
20998	184637	Compute Speed L5	3825000	chips	31317	42987167
21011	184676	Token Pack	10000	chips	2105940	45071790
21022	184709	Passive Tick Rate L5	3825000	chips	28534	46819384
21047	184784	Active Multiplier L5	3825000	chips	134810	50750660
21061	184826	Token Pack	10000	chips	2363376	52989226
21078	184877	Difficulty L5	5100000	chips	143	55725993
21111	184972	Token Pack	10000	chips	5060960	60796810
21117	184989	Profitable Ending L5	5950000	chips	59569	61745419
21161	185112	Token Pack	10000	chips	6854178	68550028
21161	185112	Scaling Frequency L5	6800000	chips	54178	68550028
21196	185213	Modifiers Menu	2550000	chips	3564969	74610819
21196	185213	Modifier Unstable Stack L1	680000	chips	2884969	74610819
21196	185213	Modifier Unstable Stack L2	1360000	chips	1524969	74610819
21197	185216	Modifier Queue Scrubber L1	1530000	chips	2651144	77266994
21197	185216	Modifier Miner's Pickaxe L1	1700000	chips	951144	77266994
21199	185222	Modifier Catalyst Stack L1	2550000	chips	484179	79350029
21201	185227	Modifier Mirror Stack L1	2550000	chips	511318	81927168
21202	185232	Modifier Unstable Stack L3	2720000	chips	1060275	85196125
21203	185235	Modifier Queue Scrubber L2	3060000	chips	1962211	89158061
21204	185239	Modifier Miner's Pickaxe L2	3400000	chips	1306651	91902501
21205	185243	Modifier Joker L1	3825000	chips	605122	95025972
21207	185250	Modifier Neural Accelerator L1	5100000	chips	2650005	102170855
21208	185255	Modifier Unstable Stack L4	5440000	chips	918350	105879200
21210	185263	Modifier Queue Scrubber L3	6120000	chips	4753658	115834508
21211	185267	Token Pack	10000	chips	10905228	121996078
21211	185267	Modifier Miner's Pickaxe L3	6800000	chips	4105228	121996078
21212	185273	Stack Cap L5	9350000	chips	3068153	130309003
21214	185282	Modifier Unstable Stack L5	10880000	chips	5025056	143145906
21215	185288	Modifier Queue Scrubber L4	12240000	chips	3817838	154178688
21217	185298	Chip Yield	12750000	chips	3692285	166803135
21219	185308	Modifier Miner's Pickaxe L4	13600000	chips	15634243	192345093
21221	185318	Modifier Queue Scrubber L5	24480000	chips	6709544	207900394
21224	185332	Modifier Miner's Pickaxe L5	27200000	chips	2714932	231105782
21233	185381	Solver PPO	100000000	chips	10620749	339011599
21234	189492	Prestige +2507 Insight	0	Insight	34243	500000
21234	189492	Research Agent Synergy L5	12000	Insight	22243	500000
21234	189492	Research Yield Theory L3	15000	Insight	7243	500000
21234	189492	Chip Yield	3400	chips	496600	500000
21234	189492	Passive Yield L1	4250	chips	492350	500000
21234	189492	Active Multiplier L1	3400	chips	488950	500000
21234	189492	Speed L1	5100	chips	483850	500000
21234	189492	Passive Tick Rate L1	5950	chips	477900	500000
21234	189492	Stack Cap L1	10200	chips	467700	500000
21234	189492	Solver STALL	18000	chips	449700	500000
21234	189492	Active Multiplier L2	21250	chips	428450	500000
21234	189492	Passive Yield L2	23800	chips	404650	500000
21234	189492	Speed L2	25500	chips	379150	500000
21234	189492	Passive Tick Rate L2	29750	chips	349400	500000
21234	189492	Queue Preview	34000	chips	315400	500000
21234	189492	Chip Yield	34000	chips	281400	500000
21234	189492	Difficulty L1	51000	chips	230400	500000
21234	189492	Stack Cap L2	59500	chips	170900	500000
21234	189492	Profitable Ending L1	68000	chips	102900	500000
21234	189492	Scaling Frequency L1	76500	chips	26400	500000
21247	189594	Solver LOOK	80000	chips	749	554349
21260	189739	Token Pack	10000	chips	80900	644500
21264	189784	Agents Menu	102000	chips	9032	674632
21265	189798	Agent Merge Broker	51000	chips	7584	724184
21267	189822	Agent Highwater Analyst	102000	chips	5381	823981
21270	189854	Active Multiplier L3	110500	chips	77159	1006259
21271	189864	Passive Yield L3	119000	chips	24956	1073056
21273	189885	Speed L3	127500	chips	15390	1190990
21275	189902	Compute Speed L1	127500	chips	56385	1359485
21277	189917	Solver PLAN-3	130000	chips	56342	1489442
21279	189934	Passive Tick Rate L3	148750	chips	15128	1596978
21282	189964	Difficulty L2	153000	chips	114806	1849656
21283	189974	Solver COMBO	180000	chips	62953	1977803
21285	189990	Agent Score Auditor	187000	chips	32229	2134079
21288	190010	Profitable Ending L2	204000	chips	9983	2315833
21291	190032	Solver MOCA	220000	chips	6911	2532761
21297	190071	Compute Speed L2	255000	chips	46186	2827036
21301	190100	Scaling Frequency L2	255000	chips	29435	3065285
21306	190134	Chip Yield	297500	chips	41377	3374727
21310	190158	Token Pack	10000	chips	281497	3624847
21311	190165	Stack Cap L3	340000	chips	20273	3703623
21315	190193	Queue Preview	340000	chips	57887	4081237
21319	190224	Agent Overclocker	340000	chips	92271	4455621
21325	190257	Solver PLAN-5	400000	chips	85624	4848974
21331	190293	Difficulty L3	510000	chips	18261	5291611
21339	190337	Agent Quartermaster	552500	chips	32422	5858272
21348	190385	Compute Speed L3	595000	chips	37905	6458755
21356	190429	Active Multiplier L4	595000	chips	45224	7061074
21360	190451	Token Pack	10000	chips	309140	7334990
21366	190482	Profitable Ending L3	637500	chips	22601	7685951
21375	190532	Passive Yield L4	637500	chips	75660	8376510
21385	190584	Speed L4	680000	chips	22275	9003125
21397	190630	Scaling Frequency L3	765000	chips	23679	9769529
21408	190671	Passive Tick Rate L4	765000	chips	12007	10522857
21410	190679	Token Pack	10000	chips	214286	10735136
21419	190712	Agent Restart Sponsor	850000	chips	36988	11407838
21431	190758	Solver MOCA+	900000	chips	116455	12387305
21449	190825	Extra Agent Slot	1275000	chips	30105	13575955
21459	190865	Agent Token Prospector	1275000	chips	32914	14853764
21460	190869	Token Pack	10000	chips	97038	14927888
21473	190917	Difficulty L4	1530000	chips	10161	16371011
21496	190996	Compute Speed L4	1700000	chips	50937	18111787
21510	191045	Token Pack	10000	chips	1428826	19499676
21516	191065	Solver MCTS	1800000	chips	59355	19930205
21535	191134	Stack Cap L4	1870000	chips	42648	21783498
21550	191192	Profitable Ending L4	1870000	chips	30255	23641105
21560	191228	Token Pack	10000	chips	857290	24478140
21572	191272	Agent Move Dividend	1870000	chips	106269	25597119
21592	191347	Chip Yield	2125000	chips	23879	27639729
21610	191411	Token Pack	10000	chips	1782165	29408015
21615	191430	Scaling Frequency L4	2295000	chips	163998	30084848
21639	191515	Agent Velocity Trader	2550000	chips	84755	32555605
21656	191577	Passive Yield L5	3230000	chips	69995	35770845
21660	191592	Token Pack	10000	chips	1130370	36841220
21674	191642	Speed L5	3400000	chips	107227	39218077
21692	191696	Compute Speed L5	3825000	chips	138497	43074347
21706	191740	Passive Tick Rate L5	3825000	chips	21839	46782689
21710	191752	Token Pack	10000	chips	822068	47592918
21726	191799	Active Multiplier L5	3825000	chips	41908	50637758
21751	191873	Difficulty L5	5100000	chips	285964	55981814
21760	191898	Token Pack	10000	chips	2024816	57730666
21762	191903	Modifiers Menu	2550000	chips	140892	58396742
21763	191906	Modifier Unstable Stack L1	680000	chips	2281726	61217576
21763	191906	Modifier Unstable Stack L2	1360000	chips	921726	61217576
21764	191909	Modifier Queue Scrubber L1	1530000	chips	470657	62296507
21765	191912	Modifier Miner's Pickaxe L1	1700000	chips	145455	63671305
21767	191918	Modifier Catalyst Stack L1	2550000	chips	302216	66378066
21768	191921	Modifier Mirror Stack L1	2550000	chips	65055	68690905
21769	191925	Modifier Unstable Stack L3	2720000	chips	415260	71761110
21770	191930	Modifier Queue Scrubber L2	3060000	chips	2916531	77322381
21771	191934	Modifier Miner's Pickaxe L2	3400000	chips	3024328	80830178
21772	191938	Modifier Joker L1	3825000	chips	5521269	87152119
21772	191938	Modifier Neural Accelerator L1	5100000	chips	421269	87152119
21774	191946	Modifier Unstable Stack L4	5440000	chips	2278333	94449183
21775	191952	Profitable Ending L5	5950000	chips	8426071	106546921
21775	191952	Modifier Queue Scrubber L3	6120000	chips	2306071	106546921
21776	191955	Scaling Frequency L5	6800000	chips	249720	111290570
21778	191964	Modifier Miner's Pickaxe L3	6800000	chips	5139402	122980252
21780	191973	Stack Cap L5	9350000	chips	19715859	146906709
21780	191973	Modifier Unstable Stack L5	10880000	chips	8835859	146906709
21781	191977	Modifier Queue Scrubber L4	12240000	chips	2509363	152820213
21783	191987	Chip Yield	12750000	chips	5516602	168577452
21784	191993	Modifier Miner's Pickaxe L4	13600000	chips	8486622	185147472
21787	192005	Modifier Queue Scrubber L5	24480000	chips	9906123	211046973
21789	192015	Modifier Miner's Pickaxe L5	27200000	chips	11013717	239354567
21798	192062	Solver PPO	100000000	chips	3637841	331978691
21799	196363	Prestige +2865 Insight	0	Insight	35171	500000
21799	196363	Research Stability Model L3	15000	Insight	20171	500000
21799	196363	Research High Focus L4	18000	Insight	2171	500000
21799	196363	Chip Yield	3400	chips	496600	500000
21799	196363	Passive Yield L1	4250	chips	492350	500000
21799	196363	Active Multiplier L1	3400	chips	488950	500000
21799	196363	Speed L1	5100	chips	483850	500000
21799	196363	Passive Tick Rate L1	5950	chips	477900	500000
21799	196363	Stack Cap L1	10200	chips	467700	500000
21799	196363	Solver STALL	18000	chips	449700	500000
21799	196363	Active Multiplier L2	21250	chips	428450	500000
21799	196363	Passive Yield L2	23800	chips	404650	500000
21799	196363	Speed L2	25500	chips	379150	500000
21799	196363	Passive Tick Rate L2	29750	chips	349400	500000
21799	196363	Queue Preview	34000	chips	315400	500000
21799	196363	Chip Yield	34000	chips	281400	500000
21799	196363	Difficulty L1	51000	chips	230400	500000
21799	196363	Stack Cap L2	59500	chips	170900	500000
21799	196363	Profitable Ending L1	68000	chips	102900	500000
21799	196363	Scaling Frequency L1	76500	chips	26400	500000
21814	196477	Solver LOOK	80000	chips	5165	558765
21825	196604	Token Pack	10000	chips	70369	633969
21831	196667	Agents Menu	102000	chips	3044	668644
21832	196679	Agent Merge Broker	51000	chips	399	716999
21835	196712	Agent Highwater Analyst	102000	chips	43359	861959
21836	196723	Active Multiplier L3	110500	chips	21311	950411
21838	196745	Passive Yield L3	119000	chips	71629	1119729
21840	196765	Speed L3	127500	chips	56652	1232252
21842	196781	Compute Speed L1	127500	chips	95383	1398483
21843	196788	Solver PLAN-3	130000	chips	41626	1474726
21845	196806	Passive Tick Rate L3	148750	chips	18797	1600647
21846	196819	Difficulty L2	153000	chips	44066	1778916
21849	196843	Solver COMBO	180000	chips	60670	1975520
21851	196858	Agent Score Auditor	187000	chips	46061	2147911
21855	196886	Profitable Ending L2	204000	chips	45698	2351548
21858	196907	Solver MOCA	220000	chips	7261	2533111
21862	196935	Compute Speed L2	255000	chips	13890	2794740
21866	196964	Scaling Frequency L2	255000	chips	46592	3082442
21871	196997	Chip Yield	297500	chips	22478	3355828
21875	197025	Token Pack	10000	chips	370249	3713599
21875	197025	Stack Cap L3	340000	chips	30249	3713599
21879	197055	Queue Preview	340000	chips	50737	4074087
21883	197086	Agent Overclocker	340000	chips	72073	4435423
21889	197121	Solver PLAN-5	400000	chips	12812	4776162
21895	197160	Difficulty L3	510000	chips	28174	5301524
21902	197201	Agent Quartermaster	552500	chips	7822	5833672
21911	197248	Compute Speed L3	595000	chips	37699	6458549
21920	197295	Active Multiplier L4	595000	chips	34473	7050323
21925	197322	Token Pack	10000	chips	348062	7373912
21930	197349	Profitable Ending L3	637500	chips	32753	7696103
21940	197403	Passive Yield L4	637500	chips	71208	8372058
21951	197457	Speed L4	680000	chips	30620	9011470
21963	197500	Scaling Frequency L3	765000	chips	31380	9777230
21975	197544	Token Pack	10000	chips	882715	10638565
21975	197544	Passive Tick Rate L4	765000	chips	117715	10638565
21987	197586	Agent Restart Sponsor	850000	chips	70979	11441829
22000	197634	Solver MOCA+	900000	chips	50992	12321842
22016	197694	Extra Agent Slot	1275000	chips	12178	13558028
22025	197729	Token Pack	10000	chips	919575	14475425
22029	197743	Agent Token Prospector	1275000	chips	58293	14889143
22047	197809	Difficulty L4	1530000	chips	26155	16387005
22063	197866	Compute Speed L4	1700000	chips	20282	18081132
22075	197907	Token Pack	10000	chips	828820	18899670
22086	197946	Solver MCTS	1800000	chips	68160	19939010
22106	198016	Stack Cap L4	1870000	chips	21660	21762510
22125	198083	Token Pack	10000	chips	1661497	23412347
22128	198094	Profitable Ending L4	1870000	chips	18968	23639818
22144	198154	Agent Move Dividend	1870000	chips	5261	25496111
22166	198237	Chip Yield	2125000	chips	107105	27722955
22175	198272	Token Pack	10000	chips	1390064	29015914
22184	198306	Scaling Frequency L4	2295000	chips	51381	29972231
22208	198392	Agent Velocity Trader	2550000	chips	29689	32500539
22223	198446	Passive Yield L5	3230000	chips	278934	35979784
22225	198454	Token Pack	10000	chips	664416	36375266
22237	198497	Speed L5	3400000	chips	31095	39141945
22252	198542	Compute Speed L5	3825000	chips	122502	43058352
22272	198600	Passive Tick Rate L5	3825000	chips	56459	46817309
22275	198608	Token Pack	10000	chips	423752	47194602
22290	198654	Active Multiplier L5	3825000	chips	150894	50746744
22311	198719	Difficulty L5	5100000	chips	202688	55898538
22325	198761	Token Pack	10000	chips	3569656	59275506
22337	198795	Profitable Ending L5	5950000	chips	23475	61679325
22351	198836	Modifiers Menu	2550000	chips	1285887	65491737
22351	198836	Modifier Unstable Stack L1	680000	chips	605887	65491737
22353	198842	Modifier Unstable Stack L2	1360000	chips	1123029	67368879
22354	198845	Modifier Queue Scrubber L1	1530000	chips	586249	68362099
22356	198850	Modifier Miner's Pickaxe L1	1700000	chips	430633	69906483
22359	198859	Modifier Catalyst Stack L1	2550000	chips	578539	72604389
22361	198866	Modifier Mirror Stack L1	2550000	chips	1423652	75999502
22362	198870	Modifier Unstable Stack L3	2720000	chips	5691772	82987622
22362	198870	Modifier Queue Scrubber L2	3060000	chips	2631772	82987622
22363	198874	Modifier Miner's Pickaxe L2	3400000	chips	1942506	85698356
22364	198879	Modifier Joker L1	3825000	chips	2647645	90228495
22365	198882	Modifier Neural Accelerator L1	5100000	chips	697070	93377920
22366	198886	Modifier Unstable Stack L4	5440000	chips	1912073	100032923
22367	198891	Modifier Queue Scrubber L3	6120000	chips	420389	104661239
22368	198895	Scaling Frequency L5	6800000	chips	2160403	113201253
22370	198904	Modifier Miner's Pickaxe L3	6800000	chips	6205023	124045873
22371	198908	Stack Cap L5	9350000	chips	3203459	130394309
22373	198917	Modifier Unstable Stack L5	10880000	chips	7063242	145134092
22374	198922	Modifier Queue Scrubber L4	12240000	chips	2921229	153232079
22375	198928	Token Pack	10000	chips	19065944	169386794
22375	198928	Chip Yield	12750000	chips	6315944	169386794
22376	198933	Modifier Miner's Pickaxe L4	13600000	chips	4517589	181188439
22378	198942	Modifier Queue Scrubber L5	24480000	chips	2491114	203641964
22381	198958	Modifier Miner's Pickaxe L5	27200000	chips	7682244	236033094
22389	198998	Solver PPO	100000000	chips	3116243	331467093
22390	203190	Prestige +2896 Insight	0	Insight	30685	500000
22390	203190	Research Bulk Discount L4	18000	Insight	12685	500000
22390	203190	Chip Yield	3200	chips	496800	500000
22390	203190	Passive Yield L1	4000	chips	492800	500000
22390	203190	Active Multiplier L1	3200	chips	489600	500000
22390	203190	Speed L1	4800	chips	484800	500000
22390	203190	Passive Tick Rate L1	5600	chips	479200	500000
22390	203190	Stack Cap L1	9600	chips	469600	500000
22390	203190	Solver STALL	18000	chips	451600	500000
22390	203190	Active Multiplier L2	20000	chips	431600	500000
22390	203190	Passive Yield L2	22400	chips	409200	500000
22390	203190	Speed L2	24000	chips	385200	500000
22390	203190	Passive Tick Rate L2	28000	chips	357200	500000
22390	203190	Queue Preview	32000	chips	325200	500000
22390	203190	Chip Yield	32000	chips	293200	500000
22390	203190	Difficulty L1	48000	chips	245200	500000
22390	203190	Stack Cap L2	56000	chips	189200	500000
22390	203190	Profitable Ending L1	64000	chips	125200	500000
22390	203190	Scaling Frequency L1	72000	chips	53200	500000
22397	203243	Solver LOOK	80000	chips	836	527636
22411	203393	Agents Menu	96000	chips	3377	626177
22413	203414	Agent Merge Broker	48000	chips	10200	681000
22415	203438	Agent Highwater Analyst	96000	chips	45601	812401
22416	203450	Token Pack	10000	chips	103051	879851
22417	203460	Active Multiplier L3	104000	chips	58506	939306
22419	203478	Passive Yield L3	112000	chips	41652	1034452
22420	203493	Speed L3	120000	chips	61085	1173885
22423	203512	Compute Speed L1	120000	chips	95624	1328424
22424	203521	Solver PLAN-3	130000	chips	24366	1387166
22425	203535	Passive Tick Rate L3	140000	chips	47845	1550645
22427	203553	Difficulty L2	144000	chips	43839	1690639
22429	203572	Agent Score Auditor	176000	chips	39670	1862470
22431	203590	Solver COMBO	180000	chips	46766	2049566
22433	203605	Profitable Ending L2	192000	chips	71847	2266647
22437	203631	Solver MOCA	220000	chips	102823	2517623
22439	203646	Compute Speed L2	240000	chips	23967	2678767
22443	203672	Scaling Frequency L2	240000	chips	14117	2908917
22448	203705	Chip Yield	280000	chips	19982	3194782
22452	203732	Stack Cap L3	320000	chips	22459	3517259
22455	203755	Queue Preview	320000	chips	1370	3816170
22460	203787	Agent Overclocker	320000	chips	13358	4148158
22466	203822	Token Pack	10000	chips	401430	4546230
22466	203822	Solver PLAN-5	400000	chips	1430	4546230
22472	203862	Difficulty L3	480000	chips	118267	5143067
22479	203899	Agent Quartermaster	520000	chips	39662	5584462
22487	203941	Compute Speed L3	560000	chips	4113	6108913
22494	203982	Active Multiplier L4	560000	chips	32354	6697154
22502	204026	Profitable Ending L3	600000	chips	16626	7281426
22512	204079	Passive Yield L4	600000	chips	21401	7886201
22516	204101	Token Pack	10000	chips	301806	8176606
22520	204126	Speed L4	640000	chips	31112	8545912
22530	204165	Scaling Frequency L3	720000	chips	4285	9239085
22544	204215	Passive Tick Rate L4	720000	chips	102312	10057112
22552	204247	Agent Restart Sponsor	800000	chips	29443	10784243
22565	204295	Solver MOCA+	900000	chips	30675	11685475
22566	204298	Token Pack	10000	chips	64264	11729064
22583	204361	Extra Agent Slot	1200000	chips	43370	12908170
22595	204405	Agent Token Prospector	1200000	chips	101637	14166437
22614	204474	Difficulty L4	1440000	chips	147563	15652363
22616	204482	Token Pack	10000	chips	336546	15851346
22633	204538	Compute Speed L4	1600000	chips	6411	17121211
22655	204614	Stack Cap L4	1760000	chips	20985	18895785
22666	204655	Token Pack	10000	chips	1147491	20032291
22673	204681	Profitable Ending L4	1760000	chips	63891	20708691
22688	204737	Agent Move Dividend	1760000	chips	93671	22498471
22707	204806	Solver MCTS	1800000	chips	68478	24273278
22716	204839	Token Pack	10000	chips	861168	25075968
22729	204886	Chip Yield	2000000	chips	121793	26336593
22747	204953	Scaling Frequency L4	2160000	chips	20425	28395225
22766	205020	Token Pack	10000	chips	2426878	30811678
22766	205020	Agent Velocity Trader	2400000	chips	26878	30811678
22782	205077	Passive Yield L5	3040000	chips	70590	33895390
22801	205146	Speed L5	3200000	chips	71637	37096437
22814	205186	Compute Speed L5	3600000	chips	249868	40874668
22816	205191	Token Pack	10000	chips	528608	41163408
22831	205238	Passive Tick Rate L5	3600000	chips	177115	44411915
22851	205298	Active Multiplier L5	3600000	chips	98549	47933349
22866	205342	Token Pack	10000	chips	3009217	50854017
22876	205373	Difficulty L5	4800000	chips	97860	52742660
22906	205458	Profitable Ending L5	5600000	chips	214893	58459693
22916	205487	Token Pack	10000	chips	2324671	60579471
22934	205538	Scaling Frequency L5	6400000	chips	70009	64724809
22966	205627	Token Pack	10000	chips	6570293	71235093
22978	205660	Stack Cap L5	8800000	chips	103446	73568246
22986	205684	Modifiers Menu	2400000	chips	9011	75873811
22987	205687	Modifier Unstable Stack L1	640000	chips	431540	76936340
22988	205691	Modifier Unstable Stack L2	1280000	chips	43555	77828355
22990	205697	Modifier Queue Scrubber L1	1440000	chips	1580517	80805317
22991	205700	Modifier Miner's Pickaxe L1	1600000	chips	630234	81455034
22992	205703	Modifier Catalyst Stack L1	2400000	chips	168284	83393084
22994	205709	Modifier Mirror Stack L1	2400000	chips	53793	85678593
22995	205714	Modifier Unstable Stack L3	2560000	chips	1847343	90032143
22996	205718	Modifier Queue Scrubber L2	2880000	chips	5827380	96892180
22996	205718	Modifier Miner's Pickaxe L2	3200000	chips	2627380	96892180
22997	205723	Modifier Joker L1	3600000	chips	6552028	104416828
22997	205723	Modifier Neural Accelerator L1	4800000	chips	1752028	104416828
22998	205728	Modifier Unstable Stack L4	5120000	chips	4828660	112613460
22999	205733	Modifier Queue Scrubber L3	5760000	chips	7170476	120715276
22999	205733	Modifier Miner's Pickaxe L3	6400000	chips	770476	120715276
23000	205739	Modifier Unstable Stack L5	10240000	chips	2168037	132352837
23002	205748	Modifier Queue Scrubber L4	11520000	chips	8284511	149989311
23003	205753	Chip Yield	12000000	chips	6817646	160522446
23004	205757	Modifier Miner's Pickaxe L4	12800000	chips	4909058	171413858
23006	205767	Modifier Queue Scrubber L5	23040000	chips	4144966	193689766
23009	205782	Modifier Miner's Pickaxe L5	25600000	chips	10064105	225208905
23016	205819	Token Pack	10000	chips	91564243	306719043
23018	205829	Solver PPO	100000000	chips	6837820	321992620
23019	209987	Prestige +2844 Insight	0	Insight	41071	500000
23019	209987	Research Insight Extractor L3	30000	Insight	11071	500000
23019	209987	Chip Yield	3200	chips	496800	500000
23019	209987	Passive Yield L1	4000	chips	492800	500000
23019	209987	Active Multiplier L1	3200	chips	489600	500000
23019	209987	Speed L1	4800	chips	484800	500000
23019	209987	Passive Tick Rate L1	5600	chips	479200	500000
23019	209987	Stack Cap L1	9600	chips	469600	500000
23019	209987	Solver STALL	18000	chips	451600	500000
23019	209987	Active Multiplier L2	20000	chips	431600	500000
23019	209987	Passive Yield L2	22400	chips	409200	500000
23019	209987	Speed L2	24000	chips	385200	500000
23019	209987	Passive Tick Rate L2	28000	chips	357200	500000
23019	209987	Queue Preview	32000	chips	325200	500000
23019	209987	Chip Yield	32000	chips	293200	500000
23019	209987	Difficulty L1	48000	chips	245200	500000
23019	209987	Stack Cap L2	56000	chips	189200	500000
23019	209987	Profitable Ending L1	64000	chips	125200	500000
23019	209987	Scaling Frequency L1	72000	chips	53200	500000
23026	210042	Solver LOOK	80000	chips	2617	529417
23041	210201	Agents Menu	96000	chips	1837	624637
23043	210219	Agent Merge Broker	48000	chips	3332	674132
23044	210234	Agent Highwater Analyst	96000	chips	28930	795730
23045	210248	Token Pack	10000	chips	129830	906630
23045	210248	Active Multiplier L3	104000	chips	25830	906630
23046	210260	Passive Yield L3	112000	chips	17466	1010266
23048	210281	Speed L3	120000	chips	17523	1130323
23049	210289	Compute Speed L1	120000	chips	8490	1241290
23051	210306	Solver PLAN-3	130000	chips	21107	1383907
23053	210326	Passive Tick Rate L3	140000	chips	45386	1548186
23055	210346	Difficulty L2	144000	chips	80613	1727413
23057	210361	Agent Score Auditor	176000	chips	32471	1855271
23059	210377	Solver COMBO	180000	chips	1697	2004497
23063	210407	Profitable Ending L2	192000	chips	87604	2282404
23066	210427	Solver MOCA	220000	chips	68144	2482944
23070	210456	Compute Speed L2	240000	chips	76816	2731616
23072	210473	Scaling Frequency L2	240000	chips	8508	2903308
23077	210506	Chip Yield	280000	chips	66240	3241040
23080	210529	Stack Cap L3	320000	chips	26202	3521002
23084	210559	Queue Preview	320000	chips	46524	3861324
23088	210587	Agent Overclocker	320000	chips	44003	4178803
23092	210610	Solver PLAN-5	400000	chips	4405	4539205
23095	210629	Token Pack	10000	chips	259968	4804768
23098	210648	Difficulty L3	480000	chips	44114	5068914
23105	210687	Agent Quartermaster	520000	chips	40746	5585546
23116	210744	Compute Speed L3	560000	chips	59223	6164023
23121	210776	Active Multiplier L4	560000	chips	31090	6695890
23131	210826	Profitable Ending L3	600000	chips	19537	7284337
23138	210866	Passive Yield L4	600000	chips	208	7865008
23145	210905	Token Pack	10000	chips	561293	8436093
23147	210916	Speed L4	640000	chips	52600	8567400
23158	210959	Scaling Frequency L3	720000	chips	56372	9291172
23169	211000	Passive Tick Rate L4	720000	chips	15283	9970083
23181	211044	Agent Restart Sponsor	800000	chips	68073	10822873
23190	211079	Solver MOCA+	900000	chips	11826	11666626
23195	211099	Token Pack	10000	chips	502213	12167013
23204	211133	Extra Agent Slot	1200000	chips	50009	12914809
23215	211177	Agent Token Prospector	1200000	chips	87101	14151901
23230	211234	Difficulty L4	1440000	chips	83897	15588697
23245	211286	Token Pack	10000	chips	1185651	16700451
23252	211310	Compute Speed L4	1600000	chips	85667	17200467
23272	211377	Stack Cap L4	1760000	chips	39885	18914685
23289	211438	Profitable Ending L4	1760000	chips	32839	20667639
23295	211462	Token Pack	10000	chips	798386	21443186
23306	211503	Agent Move Dividend	1760000	chips	126997	22531797
23322	211561	Solver MCTS	1800000	chips	53472	24258272
23341	211632	Chip Yield	2000000	chips	82276	26287076
23345	211648	Token Pack	10000	chips	805938	27020738
23356	211691	Scaling Frequency L4	2160000	chips	46268	28421068
23378	211769	Agent Velocity Trader	2400000	chips	72280	30847080
23391	211818	Passive Yield L5	3040000	chips	100581	33915381
23395	211832	Token Pack	10000	chips	972834	34797634
23407	211875	Speed L5	3200000	chips	143700	37168500
23423	211924	Compute Speed L5	3600000	chips	132715	40757515
23441	211978	Passive Tick Rate L5	3600000	chips	37410	44262210
23445	211990	Token Pack	10000	chips	828485	45063285
23460	212037	Active Multiplier L5	3600000	chips	109205	47944005
23485	212109	Difficulty L5	4800000	chips	57153	52691953
23495	212137	Token Pack	10000	chips	2425482	55070282
23499	212148	Modifiers Menu	2400000	chips	1086862	56131662
23499	212148	Modifier Unstable Stack L1	640000	chips	446862	56131662
23500	212151	Modifier Unstable Stack L2	1280000	chips	88182	57052982
23502	212156	Modifier Queue Scrubber L1	1440000	chips	73659	58478459
23505	212165	Modifier Miner's Pickaxe L1	1600000	chips	2285762	62290562
23506	212168	Modifier Catalyst Stack L1	2400000	chips	884832	63289632
23507	212171	Modifier Mirror Stack L1	2400000	chips	732064	65536864
23508	212176	Modifier Unstable Stack L3	2560000	chips	2170857	69535657
23509	212179	Modifier Queue Scrubber L2	2880000	chips	1562110	71806910
23510	212183	Modifier Miner's Pickaxe L2	3200000	chips	2502050	75946850
23511	212187	Modifier Joker L1	3600000	chips	4851301	81896101
23511	212187	Modifier Neural Accelerator L1	4800000	chips	51301	81896101
23513	212194	Modifier Unstable Stack L4	5120000	chips	624971	87589771
23514	212198	Profitable Ending L5	5600000	chips	4079723	96644523
23515	212203	Modifier Queue Scrubber L3	5760000	chips	4809500	103134300
23516	212208	Scaling Frequency L5	6400000	chips	7618165	112342965
23516	212208	Modifier Miner's Pickaxe L3	6400000	chips	1218165	112342965
23518	212218	Stack Cap L5	8800000	chips	8911012	128835812
23519	212223	Modifier Unstable Stack L5	10240000	chips	8362231	138527031
23520	212227	Modifier Queue Scrubber L4	11520000	chips	4943935	146628735
23521	212232	Chip Yield	12000000	chips	36560	153721360
23522	212236	Modifier Miner's Pickaxe L4	12800000	chips	2638860	169123660
23524	212246	Modifier Queue Scrubber L5	23040000	chips	7042726	196567526
23527	212261	Modifier Miner's Pickaxe L5	25600000	chips	7179797	222304597
23535	212303	Solver PPO	100000000	chips	8983952	324108752
23536	216602	Prestige +3210 Insight	0	Insight	43017	500000
