# Progression simulation
# runs=33548 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=25 ppoNormalRunsPerPrestige=500 ppoTrainingMovesPerRun=220
# finalChips=0 totalEarned=500000 prestiges=25 insight=55696 cycleInsight=0 lifetimeInsight=613607 simSeconds=316261
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished
0	1	3401	0	33151	33151	1	False
1	3402	6504	33151	65267	32116	105	False
2	6505	9883	65267	94114	28847	462	False
3	9884	12118	94114	114914	20800	1046	False
4	12119	14572	114914	134092	19178	1562	False
5	14573	16225	134092	147843	13750	2395	False
6	16226	17774	147843	160404	12561	2508	False
7	17775	19219	160404	172462	12058	2860	False
8	19220	20456	172462	183070	10608	2894	False
9	20457	21664	183070	193511	10441	2915	False
10	21665	22751	193511	203032	9521	2880	False
11	22752	23647	203032	211640	8609	2505	False
12	23648	24372	211640	219953	8313	2883	False
13	24373	25313	219953	228653	8700	2887	False
14	25314	26219	228653	237293	8640	3222	False
15	26220	26992	237293	245610	8317	3254	False
16	26993	27730	245610	253531	7922	2849	False
17	27731	28552	253531	261888	8356	3252	False
18	28553	29284	261888	269730	7843	3262	False
19	29285	29977	269730	277355	7625	2909	False
20	29978	30715	277355	285127	7772	3279	False
21	30716	31377	285127	292777	7650	2919	False
22	31378	32129	292777	300762	7985	3248	False
23	32130	32797	300762	308501	7738	3273	False
24	32798	33548	308501	316261	7761	3227	False

# Phases:
Cycle	Phase	Run	SimSeconds	CycleSeconds
14048	125297	Token Pack	10000	chips	1764140	41557090
14086	125437	Speed L5	3800000	chips	79692	43672642
14098	125473	Token Pack	10000	chips	668708	44271658
14148	125619	Token Pack	10000	chips	3039856	46652806
14170	125684	Compute Speed L5	4275000	chips	54748	47942698
14198	125770	Token Pack	10000	chips	1471140	49369090
14248	125919	Token Pack	10000	chips	4148072	52056022
14251	125928	Passive Tick Rate L5	4275000	chips	48860	52231810
14298	126069	Token Pack	10000	chips	2404912	54597862
14336	126182	Active Multiplier L5	4275000	chips	45976	56513926
14348	126217	Token Pack	10000	chips	620736	57098686
14398	126367	Token Pack	10000	chips	3341108	59829058
14412	126409	Modifiers Menu	2850000	chips	1286660	60624610
14412	126409	Modifier Unstable Stack L1	760000	chips	526660	60624610
14417	126424	Modifier Unstable Stack L2	1520000	chips	158857	61776807
14422	126441	Modifier Queue Scrubber L1	1710000	chips	88590	63416540
14430	126466	Modifier Miner's Pickaxe L1	1900000	chips	122990	65350940
14439	126494	Modifier Catalyst Stack L1	2850000	chips	222563	68300513
14447	126519	Modifier Mirror Stack L1	2850000	chips	164749	71092699
14448	126523	Token Pack	10000	chips	1313731	72251681
14451	126535	Modifier Unstable Stack L3	3040000	chips	914280	74892230
14454	126548	Modifier Queue Scrubber L2	3420000	chips	828513	78226463
14457	126563	Modifier Miner's Pickaxe L2	3800000	chips	686223	81884173
14461	126581	Modifier Joker L1	4275000	chips	515340	85988290
14466	126605	Difficulty L5	5700000	chips	1299426	92472376
14469	126618	Modifier Neural Accelerator L1	5700000	chips	1244086	98117036
14472	126631	Modifier Unstable Stack L4	6080000	chips	1195117	104148067
14475	126645	Profitable Ending L5	6650000	chips	866303	110469253
14479	126662	Modifier Queue Scrubber L3	6840000	chips	414114	116857064
14484	126683	Scaling Frequency L5	7600000	chips	15102	124058052
14489	126704	Modifier Miner's Pickaxe L3	7600000	chips	1820096	133463046
14495	126733	Stack Cap L5	10450000	chips	2059670	144152620
14498	126749	Token Pack	10000	chips	8126772	150229722
14500	126759	Modifier Unstable Stack L5	12160000	chips	433660	154696610
14506	126787	Modifier Queue Scrubber L4	13680000	chips	1698173	169641123
14513	126820	Chip Yield	14250000	chips	3395301	185588251
14519	126848	Modifier Miner's Pickaxe L4	15200000	chips	1220665	198613615
14530	126900	Modifier Queue Scrubber L5	27360000	chips	1991779	226744729
14541	126952	Modifier Miner's Pickaxe L5	30400000	chips	1894755	257047705
14548	126990	Token Pack	10000	chips	25476521	280639471
14568	127097	Solver PPO	100000000	chips	321973	355484923
14571	130160	PPO Training Complete	0	frames	300000	355484923
14572	134092	Prestige +1562 Insight	0	Insight	13988	500000
14572	134092	Research Algorithm Archive L4	1500	Insight	12488	500000
14572	134092	Research Passive Insight L4	1500	Insight	10988	500000
14572	134092	Research Evaluation Efficiency L4	1500	Insight	9488	500000
14572	134092	Research PPO Memory L3	2000	Insight	7488	500000
14572	134092	Research Offline Engine L3	2000	Insight	5488	500000
14572	134092	Research Agent Synergy L3	2000	Insight	3488	500000
14572	134092	Research Yield Theory L1	2500	Insight	988	500000
14572	134092	Chip Yield	3800	chips	496200	500000
14572	134092	Active Multiplier L1	3800	chips	492400	500000
14572	134092	Passive Yield L1	4750	chips	487650	500000
14572	134092	Speed L1	5700	chips	481950	500000
14572	134092	Passive Tick Rate L1	6650	chips	475300	500000
14572	134092	Stack Cap L1	11400	chips	463900	500000
14572	134092	Solver STALL	18000	chips	445900	500000
14572	134092	Active Multiplier L2	23750	chips	422150	500000
14572	134092	Passive Yield L2	26600	chips	395550	500000
14572	134092	Speed L2	28500	chips	367050	500000
14572	134092	Passive Tick Rate L2	33250	chips	333800	500000
14572	134092	Queue Preview	38000	chips	295800	500000
14572	134092	Chip Yield	38000	chips	257800	500000
14572	134092	Difficulty L1	57000	chips	200800	500000
14572	134092	Stack Cap L2	66500	chips	134300	500000
14572	134092	Profitable Ending L1	76000	chips	58300	500000
14585	134197	Solver LOOK	80000	chips	1382	523082
14599	134362	Token Pack	10000	chips	32961	564661
14616	134563	Scaling Frequency L1	85500	chips	2064	619264
14648	134916	Token Pack	10000	chips	87783	714983
14660	135038	Agents Menu	114000	chips	2047	743247
14664	135085	Agent Merge Broker	57000	chips	7432	805632
14669	135140	Agent Highwater Analyst	114000	chips	4816	917016
14673	135188	Active Multiplier L3	123500	chips	11767	1047467
14677	135234	Solver PLAN-3	130000	chips	18657	1184357
14681	135294	Passive Yield L3	133000	chips	17775	1316475
14687	135370	Speed L3	142500	chips	19058	1460258
14691	135412	Compute Speed L1	142500	chips	10594	1594294
14696	135462	Passive Tick Rate L3	166250	chips	30082	1780032
14698	135481	Token Pack	10000	chips	87180	1847130
14701	135508	Difficulty L2	171000	chips	3926	1934876
14708	135567	Solver COMBO	180000	chips	6153	2117103
14718	135632	Agent Score Auditor	209000	chips	8921	2328871
14727	135692	Solver MOCA	220000	chips	16084	2556034
14739	135768	Profitable Ending L2	228000	chips	9442	2777392
14748	135828	Token Pack	10000	chips	184234	2962184
14752	135859	Compute Speed L2	285000	chips	14795	3077745
14764	135943	Scaling Frequency L2	285000	chips	9910	3357860
14779	136037	Chip Yield	332500	chips	7542	3687992
14793	136126	Stack Cap L3	380000	chips	12756	4073206
14798	136163	Token Pack	10000	chips	165932	4236382
14804	136208	Queue Preview	380000	chips	8783	4459233
14815	136292	Agent Overclocker	380000	chips	29398	4859848
14827	136367	Solver PLAN-5	400000	chips	14180	5244630
14847	136483	Difficulty L3	570000	chips	29266	5829716
14848	136488	Token Pack	10000	chips	34284	5844734
14871	136613	Agent Quartermaster	617500	chips	20189	6448139
14891	136728	Compute Speed L3	665000	chips	28932	7121882
14898	136765	Token Pack	10000	chips	168774	7271724
14918	136871	Active Multiplier L4	665000	chips	7886	7775836
14943	137010	Profitable Ending L3	712500	chips	6484	8486934
14948	137038	Token Pack	10000	chips	109033	8599483
14970	137157	Passive Yield L4	712500	chips	6476	9209426
14994	137291	Speed L4	760000	chips	7241	9970191
14998	137307	Token Pack	10000	chips	135174	10108124
15024	137412	Scaling Frequency L3	855000	chips	25239	10853189
15048	137501	Token Pack	10000	chips	610006	11447956
15056	137532	Passive Tick Rate L4	855000	chips	8861	11701811
15088	137652	Solver MOCA+	900000	chips	14509	12607459
15098	137689	Token Pack	10000	chips	252500	12855450
15125	137793	Agent Restart Sponsor	950000	chips	13519	13566469
15148	137877	Token Pack	10000	chips	577710	14140660
15178	137989	Extra Agent Slot	1425000	chips	3788	14991738
15198	138064	Token Pack	10000	chips	655296	15653246
15220	138147	Agent Token Prospector	1425000	chips	38579	16461529
15248	138251	Token Pack	10000	chips	1026827	17459777
15266	138323	Difficulty L4	1710000	chips	18124	18161074
15298	138434	Token Pack	10000	chips	1152837	19305787
15316	138498	Solver MCTS	1800000	chips	22431	19975381
15348	138605	Token Pack	10000	chips	965534	20928484
15373	138695	Compute Speed L4	1900000	chips	67743	21930693
15398	138778	Token Pack	10000	chips	847752	22720702
15433	138901	Stack Cap L4	2090000	chips	1483	23964433
15448	138957	Token Pack	10000	chips	526099	24499049
15490	139106	Profitable Ending L4	2090000	chips	146	26063096
15498	139134	Token Pack	10000	chips	280979	26353929
15548	139316	Token Pack	10000	chips	2069380	28152330
15550	139322	Agent Move Dividend	2090000	chips	52337	28225287
15598	139498	Token Pack	10000	chips	1673798	29856748
15619	139576	Chip Yield	2375000	chips	49040	30606990
15648	139683	Token Pack	10000	chips	1350067	31918017
15675	139788	Scaling Frequency L4	2565000	chips	21721	33154671
15698	139869	Token Pack	10000	chips	1015412	34158362
15735	140007	Agent Velocity Trader	2850000	chips	39675	36032625
15748	140054	Token Pack	10000	chips	806701	36809651
15788	140198	Passive Yield L5	3610000	chips	5237	39618187
15798	140234	Token Pack	10000	chips	717358	40340308
15840	140388	Speed L5	3800000	chips	39687	43462637
15848	140413	Token Pack	10000	chips	585192	44018142
15897	140563	Compute Speed L5	4275000	chips	53890	47761840
15898	140566	Token Pack	10000	chips	145162	47863112
15948	140717	Token Pack	10000	chips	3869891	51597841
15952	140729	Passive Tick Rate L5	4275000	chips	44354	52047304
15998	140868	Token Pack	10000	chips	3198746	55211696
16013	140914	Active Multiplier L5	4275000	chips	37313	56325263
16048	141018	Token Pack	10000	chips	2788698	59086648
16087	141136	Difficulty L5	5700000	chips	2043	61999993
16098	141166	Token Pack	10000	chips	834601	62842551
16123	141240	Modifiers Menu	2850000	chips	58592	64916542
16125	141246	Modifier Unstable Stack L1	760000	chips	443530	66061480
16127	141251	Modifier Unstable Stack L2	1520000	chips	270931	67408881
16130	141260	Modifier Queue Scrubber L1	1710000	chips	292685	69140635
16134	141272	Modifier Miner's Pickaxe L1	1900000	chips	283447	71031397
16140	141291	Modifier Catalyst Stack L1	2850000	chips	291088	73889038
16144	141303	Modifier Mirror Stack L1	2850000	chips	294683	76742633
16147	141315	Modifier Unstable Stack L3	3040000	chips	1806365	81294315
16148	141319	Token Pack	10000	chips	3079598	82577548
16149	141324	Modifier Queue Scrubber L2	3420000	chips	1484883	84402833
16151	141333	Modifier Miner's Pickaxe L2	3800000	chips	2066623	88784573
16153	141341	Modifier Joker L1	4275000	chips	1017488	92010438
16156	141355	Modifier Neural Accelerator L1	5700000	chips	1529763	98222713
16158	141363	Modifier Unstable Stack L4	6080000	chips	697554	103470504
16161	141377	Profitable Ending L5	6650000	chips	1181710	110604660
16164	141390	Modifier Queue Scrubber L3	6840000	chips	1983068	118246018
16166	141399	Scaling Frequency L5	7600000	chips	107992	123970942
16169	141412	Modifier Miner's Pickaxe L3	7600000	chips	4624652	136087602
16171	141421	Stack Cap L5	10450000	chips	2248621	144161571
16174	141437	Modifier Unstable Stack L5	12160000	chips	1766112	155839062
16178	141457	Modifier Queue Scrubber L4	13680000	chips	1939155	169692105
16183	141483	Chip Yield	14250000	chips	4354396	186357346
16186	141497	Modifier Miner's Pickaxe L4	15200000	chips	3860436	201063386
16193	141532	Modifier Queue Scrubber L5	27360000	chips	4123777	228686727
16198	141558	Token Pack	10000	chips	20541945	245114895
16200	141570	Modifier Miner's Pickaxe L5	30400000	chips	1532736	256505686
16221	141678	Solver PPO	100000000	chips	1171106	356144056
16224	143787	PPO Training Complete	0	frames	300000	356144056
16225	147843	Prestige +2395 Insight	0	Insight	21267	500000
16225	147843	Research Stability Model L1	2500	Insight	18767	500000
16225	147843	Research High Focus L2	3000	Insight	15767	500000
16225	147843	Research Offline Buffer L2	3000	Insight	12767	500000
16225	147843	Research Bulk Discount L2	3000	Insight	9767	500000
16225	147843	Research Passive Insight L5	3600	Insight	6167	500000
16225	147843	Research Evaluation Efficiency L5	3600	Insight	2567	500000
16225	147843	Chip Yield	3600	chips	496400	500000
16225	147843	Active Multiplier L1	3600	chips	492800	500000
16225	147843	Passive Yield L1	4500	chips	488300	500000
16225	147843	Speed L1	5400	chips	482900	500000
16225	147843	Passive Tick Rate L1	6300	chips	476600	500000
16225	147843	Stack Cap L1	10800	chips	465800	500000
16225	147843	Solver STALL	18000	chips	447800	500000
16225	147843	Active Multiplier L2	22500	chips	425300	500000
16225	147843	Passive Yield L2	25200	chips	400100	500000
16225	147843	Speed L2	27000	chips	373100	500000
16225	147843	Passive Tick Rate L2	31500	chips	341600	500000
16225	147843	Queue Preview	36000	chips	305600	500000
16225	147843	Chip Yield	36000	chips	269600	500000
16225	147843	Difficulty L1	54000	chips	215600	500000
16225	147843	Stack Cap L2	63000	chips	152600	500000
16225	147843	Profitable Ending L1	72000	chips	80600	500000
16225	147843	Solver LOOK	80000	chips	600	500000
16251	148155	Token Pack	10000	chips	70272	579672
16255	148206	Scaling Frequency L1	81000	chips	2664	593064
16292	148608	Agents Menu	108000	chips	1181	699581
16296	148656	Agent Merge Broker	54000	chips	9385	761785
16301	148708	Token Pack	10000	chips	97124	859524
16302	148721	Agent Highwater Analyst	108000	chips	25899	896299
16306	148764	Active Multiplier L3	117000	chips	21210	1008610
16309	148801	Passive Yield L3	126000	chips	3210	1116610
16315	148867	Solver PLAN-3	130000	chips	18543	1261943
16320	148939	Speed L3	135000	chips	41646	1420046
16323	148973	Compute Speed L1	135000	chips	21374	1534774
16327	149012	Passive Tick Rate L3	157500	chips	4622	1675522
16333	149069	Difficulty L2	162000	chips	26971	1859871
16339	149116	Solver COMBO	180000	chips	8682	2021582
16348	149180	Agent Score Auditor	198000	chips	14619	2225519
16351	149201	Token Pack	10000	chips	75044	2295944
16356	149239	Profitable Ending L2	216000	chips	3154	2440054
16366	149315	Solver MOCA	220000	chips	43217	2700117
16375	149380	Compute Speed L2	270000	chips	13485	2940385
16388	149469	Scaling Frequency L2	270000	chips	21118	3218018
16401	149556	Token Pack	10000	chips	321173	3528073
16401	149556	Chip Yield	315000	chips	6173	3528073
16414	149643	Stack Cap L3	360000	chips	13978	3895878
16425	149725	Queue Preview	360000	chips	3980	4245880
16437	149811	Agent Overclocker	360000	chips	34324	4636224
16450	149893	Solver PLAN-5	400000	chips	12631	5014531
16451	149899	Token Pack	10000	chips	34392	5046292
16470	150015	Difficulty L3	540000	chips	15191	5567091
16490	150125	Agent Quartermaster	585000	chips	17180	6154080
16501	150183	Token Pack	10000	chips	324878	6471778
16513	150245	Compute Speed L3	630000	chips	2346	6779246
16536	150371	Active Multiplier L4	630000	chips	14106	7421006
16551	150451	Token Pack	10000	chips	389785	7806685
16562	150512	Profitable Ending L3	675000	chips	25699	8117599
16588	150649	Passive Yield L4	675000	chips	9726	8776626
16601	150717	Token Pack	10000	chips	334092	9110992
16615	150791	Speed L4	720000	chips	405	9497305
16647	150914	Scaling Frequency L3	810000	chips	28070	10334970
16651	150929	Token Pack	10000	chips	144831	10461731
16676	151022	Passive Tick Rate L4	810000	chips	16190	11143090
16701	151121	Token Pack	10000	chips	757948	11894848
16708	151146	Solver MOCA+	900000	chips	15175	12052075
16738	151259	Agent Restart Sponsor	900000	chips	4388	12941288
16751	151308	Token Pack	10000	chips	369283	13316183
16787	151442	Extra Agent Slot	1350000	chips	2195	14299095
16801	151495	Token Pack	10000	chips	525171	14832071
16824	151581	Agent Token Prospector	1350000	chips	20973	15677873
16851	151680	Token Pack	10000	chips	927664	16594564
16872	151758	Difficulty L4	1620000	chips	36778	17323678
16901	151855	Token Pack	10000	chips	881730	18178630
16927	151947	Solver MCTS	1800000	chips	6595	19103495
16951	152030	Token Pack	10000	chips	788493	19895393
16982	152138	Compute Speed L4	1800000	chips	1211	20908111
17001	152200	Token Pack	10000	chips	535612	21452512
17042	152340	Stack Cap L4	1980000	chips	4909	22901809
17051	152374	Token Pack	10000	chips	382830	23289730
17091	152522	Profitable Ending L4	1980000	chips	8407	24895307
17101	152564	Token Pack	10000	chips	522768	25419668
17139	152708	Agent Move Dividend	1980000	chips	14048	26890948
17151	152754	Token Pack	10000	chips	433396	27320296
17194	152918	Chip Yield	2250000	chips	8926	29145826
17201	152944	Token Pack	10000	chips	277508	29424408
17243	153103	Scaling Frequency L4	2430000	chips	4021	31580921
17251	153132	Token Pack	10000	chips	334940	31921840
17298	153304	Agent Velocity Trader	2700000	chips	2070	34288970
17301	153315	Token Pack	10000	chips	220179	34517079
17344	153475	Passive Yield L5	3420000	chips	6169	37723069
17351	153501	Token Pack	10000	chips	510411	38237311
17389	153645	Speed L5	3600000	chips	20020	41346920
17401	153681	Token Pack	10000	chips	1054050	42390950
17441	153801	Compute Speed L5	4050000	chips	24320	45411220
17451	153830	Token Pack	10000	chips	642974	46039874
17501	153980	Token Pack	10000	chips	4078567	49485467
17501	153980	Passive Tick Rate L5	4050000	chips	28567	49485467
17551	154131	Token Pack	10000	chips	3574862	53041762
17558	154151	Active Multiplier L5	4050000	chips	54419	53571319
17601	154278	Token Pack	10000	chips	3060527	56587427
17633	154374	Difficulty L5	5400000	chips	84882	59011782
17651	154427	Token Pack	10000	chips	1455914	60392814
17666	154470	Modifiers Menu	2700000	chips	11163	61648063
17669	154479	Modifier Unstable Stack L1	720000	chips	521643	62878543
17671	154485	Modifier Unstable Stack L2	1440000	chips	862990	64659890
17673	154491	Modifier Queue Scrubber L1	1620000	chips	23870	65440770
17677	154504	Modifier Miner's Pickaxe L1	1800000	chips	242535	67459435
17684	154524	Modifier Catalyst Stack L1	2700000	chips	352340	70269240
17689	154540	Modifier Mirror Stack L1	2700000	chips	288110	72905010
17691	154547	Modifier Unstable Stack L3	2880000	chips	200612	75697512
17695	154562	Modifier Queue Scrubber L2	3240000	chips	1157076	79893976
17697	154571	Modifier Miner's Pickaxe L2	3600000	chips	1730493	84067393
17699	154579	Modifier Joker L1	4050000	chips	813058	87199958
17701	154587	Token Pack	10000	chips	3772976	90169876
17702	154591	Modifier Neural Accelerator L1	5400000	chips	1966634	93763534
17705	154604	Modifier Unstable Stack L4	5760000	chips	791292	98348192
17708	154616	Profitable Ending L5	6300000	chips	1256156	105113056
17710	154626	Modifier Queue Scrubber L3	6480000	chips	2066626	112403526
17712	154636	Scaling Frequency L5	7200000	chips	1850937	119387837
17715	154649	Modifier Miner's Pickaxe L3	7200000	chips	789948	125526848
17719	154666	Stack Cap L5	9900000	chips	1380964	136017864
17723	154685	Modifier Unstable Stack L5	11520000	chips	1501257	147658157
17726	154698	Modifier Queue Scrubber L4	12960000	chips	1217784	160334684
17730	154718	Chip Yield	13500000	chips	2099	172618999
17735	154742	Modifier Miner's Pickaxe L4	14400000	chips	2529671	189546571
17742	154776	Modifier Queue Scrubber L5	25920000	chips	7405	212944305
17749	154810	Modifier Miner's Pickaxe L5	28800000	chips	1280809	243017709
17751	154820	Token Pack	10000	chips	8240182	249987082
17771	154920	Solver PPO	100000000	chips	8117886	349864786
17773	156246	PPO Training Complete	0	frames	300000	349864786
17774	160404	Prestige +2508 Insight	0	Insight	24693	500000
17774	160404	Research PPO Memory L4	5000	Insight	19693	500000
17774	160404	Research Insight Extractor L1	5000	Insight	14693	500000
17774	160404	Research Offline Engine L4	5000	Insight	9693	500000
17774	160404	Research Agent Synergy L4	5000	Insight	4693	500000
17774	160404	Chip Yield	3600	chips	496400	500000
17774	160404	Active Multiplier L1	3600	chips	492800	500000
17774	160404	Passive Yield L1	4500	chips	488300	500000
17774	160404	Speed L1	5400	chips	482900	500000
17774	160404	Passive Tick Rate L1	6300	chips	476600	500000
17774	160404	Stack Cap L1	10800	chips	465800	500000
17774	160404	Solver STALL	18000	chips	447800	500000
17774	160404	Active Multiplier L2	22500	chips	425300	500000
17774	160404	Passive Yield L2	25200	chips	400100	500000
17774	160404	Speed L2	27000	chips	373100	500000
17774	160404	Passive Tick Rate L2	31500	chips	341600	500000
17774	160404	Queue Preview	36000	chips	305600	500000
17774	160404	Chip Yield	36000	chips	269600	500000
17774	160404	Difficulty L1	54000	chips	215600	500000
17774	160404	Stack Cap L2	63000	chips	152600	500000
17774	160404	Profitable Ending L1	72000	chips	80600	500000
17774	160404	Solver LOOK	80000	chips	600	500000
17799	160707	Scaling Frequency L1	81000	chips	394	580794
17814	160862	Token Pack	10000	chips	31062	621462
17843	161165	Agents Menu	108000	chips	1528	699928
17848	161222	Agent Merge Broker	54000	chips	24978	777378
17850	161244	Token Pack	10000	chips	63966	826366
17853	161275	Agent Highwater Analyst	108000	chips	26048	896448
17857	161322	Active Multiplier L3	117000	chips	33050	1020450
17861	161368	Passive Yield L3	126000	chips	35744	1149144
17864	161401	Solver PLAN-3	130000	chips	444	1243844
17869	161473	Speed L3	135000	chips	22442	1400842
17873	161516	Compute Speed L1	135000	chips	24809	1538209
17878	161561	Passive Tick Rate L3	157500	chips	18789	1689689
17883	161606	Difficulty L2	162000	chips	20273	1853173
17889	161658	Solver COMBO	180000	chips	12986	2025886
17897	161710	Agent Score Auditor	198000	chips	7270	2218170
17900	161735	Token Pack	10000	chips	106422	2327322
17906	161775	Profitable Ending L2	216000	chips	8512	2445412
17912	161825	Solver MOCA	220000	chips	16153	2673053
17921	161894	Compute Speed L2	270000	chips	19001	2945901
17930	161957	Scaling Frequency L2	270000	chips	6099	3202999
17942	162038	Chip Yield	315000	chips	8189	3520089
17950	162086	Token Pack	10000	chips	179333	3701233
17956	162128	Stack Cap L3	360000	chips	21618	3903518
17965	162194	Queue Preview	360000	chips	3950	4245850
17974	162264	Agent Overclocker	360000	chips	32940	4634840
17988	162344	Solver PLAN-5	400000	chips	18042	5019942
18000	162417	Token Pack	10000	chips	371109	5383009
18007	162457	Difficulty L3	540000	chips	33544	5585444
18027	162566	Agent Quartermaster	585000	chips	9413	6146313
18048	162682	Compute Speed L3	630000	chips	9507	6776407
18050	162694	Token Pack	10000	chips	69228	6846128
18071	162809	Active Multiplier L4	630000	chips	33323	7440223
18093	162931	Profitable Ending L3	675000	chips	38083	8119983
18100	162966	Token Pack	10000	chips	193221	8285121
18116	163054	Passive Yield L4	675000	chips	20273	8787173
18141	163185	Speed L4	720000	chips	13761	9500661
18150	163221	Token Pack	10000	chips	235392	9732292
18170	163300	Scaling Frequency L3	810000	chips	24361	10331261
18199	163408	Passive Tick Rate L4	810000	chips	28123	11145023
18200	163412	Token Pack	10000	chips	58944	11185844
18232	163528	Solver MOCA+	900000	chips	49172	12076072
18250	163596	Token Pack	10000	chips	556844	12593744
18261	163637	Agent Restart Sponsor	900000	chips	14618	12951518
18300	163781	Token Pack	10000	chips	1195792	14142692
18308	163809	Extra Agent Slot	1350000	chips	20857	14317757
18343	163943	Agent Token Prospector	1350000	chips	28715	15675615
18350	163969	Token Pack	10000	chips	325334	15982234
18386	164103	Difficulty L4	1620000	chips	27165	17304065
18400	164153	Token Pack	10000	chips	564276	17851176
18437	164281	Solver MCTS	1800000	chips	4697	19091597
18450	164324	Token Pack	10000	chips	400921	19497821
18490	164462	Compute Speed L4	1800000	chips	5082	20901982
18500	164496	Token Pack	10000	chips	305306	21212206
18548	164658	Stack Cap L4	1980000	chips	19483	22906383
18550	164666	Token Pack	10000	chips	81661	22978561
18591	164820	Profitable Ending L4	1980000	chips	7962	24884862
18600	164853	Token Pack	10000	chips	361998	25248898
18638	164996	Agent Move Dividend	1980000	chips	10720	26877620
18650	165042	Token Pack	10000	chips	544556	27421456
18686	165178	Chip Yield	2250000	chips	33655	29160555
18700	165232	Token Pack	10000	chips	663016	29799916
18738	165373	Scaling Frequency L4	2430000	chips	12799	31579699
18750	165418	Token Pack	10000	chips	579957	32156857
18787	165555	Agent Velocity Trader	2700000	chips	30001	34306901
18800	165603	Token Pack	10000	chips	1035268	35322168
18828	165704	Passive Yield L5	3420000	chips	52923	37759823
18850	165785	Token Pack	10000	chips	1757378	39474278
18875	165873	Speed L5	3600000	chips	100149	41417049
18900	165949	Token Pack	10000	chips	2131480	43458380
18925	166024	Compute Speed L5	4050000	chips	37068	45413968
18950	166098	Token Pack	10000	chips	2032074	47418974
18978	166181	Passive Tick Rate L5	4050000	chips	73827	49510727
19000	166248	Token Pack	10000	chips	2022248	51469148
19026	166326	Active Multiplier L5	4050000	chips	32878	53529778
19050	166397	Token Pack	10000	chips	1850227	55357127
19093	166527	Difficulty L5	5400000	chips	29397	58936297
19100	166548	Token Pack	10000	chips	768920	59685820
19125	166616	Modifiers Menu	2700000	chips	20609	61637509
19128	166624	Modifier Unstable Stack L1	720000	chips	176066	62512966
19132	166635	Modifier Unstable Stack L2	1440000	chips	63862	63840762
19136	166647	Modifier Queue Scrubber L1	1620000	chips	422363	65819263
19140	166659	Modifier Miner's Pickaxe L1	1800000	chips	132643	67329543
19146	166679	Modifier Catalyst Stack L1	2700000	chips	648667	70545567
19149	166688	Modifier Mirror Stack L1	2700000	chips	338902	72935802
19150	166692	Token Pack	10000	chips	2370433	74977333
19151	166696	Modifier Unstable Stack L3	2880000	chips	276144	75763044
19153	166704	Modifier Queue Scrubber L2	3240000	chips	879196	79606096
19155	166713	Modifier Miner's Pickaxe L2	3600000	chips	1310225	83637125
19157	166721	Modifier Joker L1	4050000	chips	89712	86466612
19159	166730	Modifier Neural Accelerator L1	5400000	chips	116956	91893856
19162	166745	Modifier Unstable Stack L4	5760000	chips	2499027	100035927
19164	166754	Profitable Ending L5	6300000	chips	3092807	106929707
19166	166763	Modifier Queue Scrubber L3	6480000	chips	1598099	111914999
19170	166779	Scaling Frequency L5	7200000	chips	1386646	118903546
19172	166789	Modifier Miner's Pickaxe L3	7200000	chips	2349507	127066407
19174	166797	Stack Cap L5	9900000	chips	4737410	139354310
19177	166812	Modifier Unstable Stack L5	11520000	chips	2713219	148850119
19181	166832	Modifier Queue Scrubber L4	12960000	chips	12006157	171103057
19182	166838	Chip Yield	13500000	chips	2468107	175065007
19186	166857	Modifier Miner's Pickaxe L4	14400000	chips	1736661	188733561
19192	166885	Modifier Queue Scrubber L5	25920000	chips	3042771	215959671
19196	166906	Modifier Miner's Pickaxe L5	28800000	chips	579326	242296226
19200	166925	Token Pack	10000	chips	22816485	264543385
19216	167005	Solver PPO	100000000	chips	4391811	346118711
19218	168332	PPO Training Complete	0	frames	300000	346118711
19219	172462	Prestige +2860 Insight	0	Insight	30242	500000
19219	172462	Research Yield Theory L2	6000	Insight	24242	500000
19219	172462	Research Stability Model L2	6000	Insight	18242	500000
19219	172462	Research High Focus L3	7500	Insight	10742	500000
19219	172462	Research Offline Buffer L3	7500	Insight	3242	500000
19219	172462	Chip Yield	3600	chips	496400	500000
19219	172462	Active Multiplier L1	3600	chips	492800	500000
19219	172462	Passive Yield L1	4500	chips	488300	500000
19219	172462	Speed L1	5400	chips	482900	500000
19219	172462	Passive Tick Rate L1	6300	chips	476600	500000
19219	172462	Stack Cap L1	10800	chips	465800	500000
19219	172462	Solver STALL	18000	chips	447800	500000
19219	172462	Active Multiplier L2	22500	chips	425300	500000
19219	172462	Passive Yield L2	25200	chips	400100	500000
19219	172462	Speed L2	27000	chips	373100	500000
19219	172462	Passive Tick Rate L2	31500	chips	341600	500000
19219	172462	Queue Preview	36000	chips	305600	500000
19219	172462	Chip Yield	36000	chips	269600	500000
19219	172462	Difficulty L1	54000	chips	215600	500000
19219	172462	Stack Cap L2	63000	chips	152600	500000
19219	172462	Profitable Ending L1	72000	chips	80600	500000
19219	172462	Solver LOOK	80000	chips	600	500000
19241	172731	Scaling Frequency L1	81000	chips	4150	584550
19252	172851	Token Pack	10000	chips	32235	622635
