# Progression simulation
# runs=32168 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=25 ppoNormalRunsPerPrestige=500 ppoTrainingMovesPerRun=220
# finalChips=0 totalEarned=500000 prestiges=25 insight=48264 cycleInsight=106 lifetimeInsight=606175 simSeconds=310750
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished
0	1	3398	0	33130	33130	1	False
1	3399	6498	33130	65337	32207	123	False
2	6499	9813	65337	93103	27767	382	False
3	9814	12049	93103	113972	20869	836	False
4	12050	14577	113972	133911	19939	1517	False
5	14578	16725	133911	149974	16063	2429	False
6	16726	18265	149974	162591	12617	2543	False
7	18266	19626	162591	174235	11643	2561	False
8	19627	20749	174235	184362	10127	2498	False
9	20750	21590	184362	193441	9079	2868	False
10	21591	22634	193441	202702	9261	2521	False
11	22635	23552	202702	211348	8646	2875	False
12	23553	24332	211348	219418	8070	2890	False
13	24333	25132	219418	227620	8202	2890	False
14	25133	25733	227620	235287	7667	2890	False
15	25734	26477	235287	243436	8148	3269	False
16	26478	27141	243436	251201	7766	3264	False
17	27142	27786	251201	258757	7556	2899	False
18	27787	28473	258757	266326	7569	2876	False
19	28474	29094	266326	273916	7591	3282	False
20	29095	29727	273916	281393	7477	3248	False
21	29728	30205	281393	288259	6865	3256	False
22	30206	30836	288259	295574	7315	3263	False
23	30837	31497	295574	303177	7603	3274	False
24	31498	32168	303177	310750	7573	3203	False

# Phases:
Cycle	Phase	Run	SimSeconds	CycleSeconds
25690	230381	Modifier Queue Scrubber L2	2880000	chips	829892	49244692
25691	230386	Passive Yield L5	3040000	chips	125192	51579992
25692	230393	Speed L5	3200000	chips	3252653	57907453
25692	230393	Modifier Miner's Pickaxe L2	3200000	chips	52653	57907453
25694	230403	Compute Speed L5	3600000	chips	2764492	64219292
25695	230406	Passive Tick Rate L5	3600000	chips	659206	65714006
25697	230414	Active Multiplier L5	3600000	chips	2067103	70721903
25699	230422	Modifier Joker L1	3600000	chips	2718801	74973601
25700	230427	Difficulty L5	4800000	chips	655703	77710503
25701	230431	Modifier Neural Accelerator L1	4800000	chips	965034	82819834
25702	230437	Modifier Unstable Stack L4	5120000	chips	3292321	90267121
25703	230443	Profitable Ending L5	5600000	chips	5733489	98308289
25704	230447	Modifier Queue Scrubber L3	5760000	chips	5133198	103467998
25705	230452	Scaling Frequency L5	6400000	chips	3556591	108291391
25706	230456	Modifier Miner's Pickaxe L3	6400000	chips	1404801	112539601
25707	230461	Stack Cap L5	8800000	chips	2926136	122860936
25708	230465	Token Pack	10000	chips	8064266	128009066
25709	230470	Modifier Unstable Stack L5	10240000	chips	2382826	132567626
25710	230475	Modifier Queue Scrubber L4	11520000	chips	4533070	146237870
25712	230485	Chip Yield	12000000	chips	6217015	159921815
25714	230494	Modifier Miner's Pickaxe L4	12800000	chips	6793519	173298319
25717	230508	Modifier Queue Scrubber L5	23040000	chips	2913662	192458462
25721	230529	Modifier Miner's Pickaxe L5	25600000	chips	6614507	221759307
25731	230580	Solver PPO	100000000	chips	11460760	326605560
25731	230580	Rack CPU Rack #9	4078654	chips	7382106	326605560
25731	230580	Facility Power Grid L2	4400000	chips	2982106	326605560
25732	231022	PPO Training Complete	0	frames	300000	326605560
25733	235287	Prestige +2890 Insight	0	Insight	32905	500000
25733	235287	Chip Yield	3200	chips	496800	500000
25733	235287	Passive Yield L1	4000	chips	492800	500000
25733	235287	Active Multiplier L1	3200	chips	489600	500000
25733	235287	Speed L1	4800	chips	484800	500000
25733	235287	Passive Tick Rate L1	5600	chips	479200	500000
25733	235287	Stack Cap L1	9600	chips	469600	500000
25733	235287	Solver STALL	18000	chips	451600	500000
25733	235287	Active Multiplier L2	20000	chips	431600	500000
25733	235287	Passive Yield L2	22400	chips	409200	500000
25733	235287	Speed L2	24000	chips	385200	500000
25733	235287	Passive Tick Rate L2	28000	chips	357200	500000
25733	235287	Queue Preview	32000	chips	325200	500000
25733	235287	Chip Yield	32000	chips	293200	500000
25733	235287	Difficulty L1	48000	chips	245200	500000
25733	235287	Stack Cap L2	56000	chips	189200	500000
25733	235287	Profitable Ending L1	64000	chips	125200	500000
25733	235287	Scaling Frequency L1	72000	chips	53200	500000
25742	235360	Solver LOOK	80000	chips	797	527597
25759	235552	Token Pack	10000	chips	72349	609149
25764	235614	Agents Menu	96000	chips	3007	635807
25768	235654	Agent Merge Broker	48000	chips	21044	701844
25770	235676	Agent Highwater Analyst	96000	chips	7298	784098
25772	235700	Active Multiplier L3	104000	chips	16667	897467
25774	235728	Passive Yield L3	112000	chips	62252	1055052
25775	235740	Speed L3	120000	chips	17897	1130697
25778	235763	Compute Speed L1	120000	chips	24301	1257101
25781	235783	Solver PLAN-3	130000	chips	14202	1377002
25785	235818	Passive Tick Rate L3	140000	chips	42276	1545076
25788	235841	Difficulty L2	144000	chips	29310	1676110
25792	235871	Agent Score Auditor	176000	chips	20442	1843242
25795	235897	Solver COMBO	180000	chips	26088	2028888
25799	235929	Profitable Ending L2	192000	chips	24601	2219401
25803	235962	Solver MOCA	220000	chips	41847	2456647
25809	236004	Token Pack	10000	chips	273871	2698671
25809	236004	Compute Speed L2	240000	chips	33871	2698671
25814	236041	Scaling Frequency L2	240000	chips	14876	2919676
25822	236089	Chip Yield	280000	chips	23261	3208061
25828	236129	Stack Cap L3	320000	chips	12828	3517628
25832	236161	Queue Preview	320000	chips	54379	3879179
25837	236197	Agent Overclocker	320000	chips	67341	4212141
25844	236239	Solver PLAN-5	400000	chips	34811	4579611
25853	236292	Difficulty L3	480000	chips	37814	5062614
25859	236325	Token Pack	10000	chips	358488	5393288
25863	236347	Agent Quartermaster	520000	chips	37309	5592109
25873	236404	Compute Speed L3	560000	chips	14272	6129072
25883	236463	Active Multiplier L4	560000	chips	26713	6701513
25893	236523	Profitable Ending L3	600000	chips	18924	7293724
25906	236592	Passive Yield L4	600000	chips	15925	7890725
25909	236608	Token Pack	10000	chips	170345	8055145
25918	236658	Speed L4	640000	chips	27297	8552097
25931	236709	Scaling Frequency L3	720000	chips	30071	9274871
25945	236765	Passive Tick Rate L4	720000	chips	50221	10015021
25959	236817	Token Pack	10000	chips	674360	10649160
25962	236827	Agent Restart Sponsor	800000	chips	16199	10790999
25978	236890	Solver MOCA+	900000	chips	4054	11678854
26001	236980	Extra Agent Slot	1200000	chips	58621	12933421
26009	237011	Token Pack	10000	chips	609554	13494354
26018	237046	Agent Token Prospector	1200000	chips	22726	14107526
26042	237134	Difficulty L4	1440000	chips	31679	15556479
26059	237193	Token Pack	10000	chips	1033327	16568127
26068	237224	Compute Speed L4	1600000	chips	9603	17144403
26098	237326	Stack Cap L4	1760000	chips	40188	18934988
26109	237366	Token Pack	10000	chips	758800	19663600
26123	237419	Profitable Ending L4	1760000	chips	125086	20789886
26150	237516	Agent Move Dividend	1760000	chips	54764	22479564
26159	237550	Token Pack	10000	chips	565290	23000090
26177	237618	Solver MCTS	1800000	chips	109122	24343922
26202	237713	Chip Yield	2000000	chips	25920	26260720
26209	237742	Token Pack	10000	chips	794639	27039439
26228	237811	Scaling Frequency L4	2160000	chips	60585	28465385
26253	237902	Agent Velocity Trader	2400000	chips	37509	30842309
26259	237923	Token Pack	10000	chips	797747	31612547
26275	237982	Passive Yield L5	3040000	chips	49431	33904231
26297	238064	Speed L5	3200000	chips	214564	37269364
26309	238099	Token Pack	10000	chips	1555820	38620620
26327	238151	Compute Speed L5	3600000	chips	99511	40764311
26351	238223	Passive Tick Rate L5	3600000	chips	100239	44365039
26359	238248	Token Pack	10000	chips	1531705	45806505
26374	238293	Active Multiplier L5	3600000	chips	99887	47974687
26409	238399	Token Pack	10000	chips	4922236	52807036
26409	238399	Difficulty L5	4800000	chips	122236	52807036
26430	238458	Modifiers Menu	2400000	chips	742022	55826822
26430	238458	Modifier Unstable Stack L1	640000	chips	102022	55826822
26432	238464	Modifier Unstable Stack L2	1280000	chips	791837	57796637
26433	238468	Modifier Queue Scrubber L1	1440000	chips	173687	58618487
26435	238473	Modifier Miner's Pickaxe L1	1600000	chips	334522	60379322
26438	238482	Modifier Catalyst Stack L1	2400000	chips	1273533	63718333
26440	238488	Modifier Mirror Stack L1	2400000	chips	873194	65717994
26441	238493	Modifier Unstable Stack L3	2560000	chips	3149794	70554594
26441	238493	Modifier Queue Scrubber L2	2880000	chips	269794	70554594
26442	238497	Modifier Miner's Pickaxe L2	3200000	chips	541961	74026761
26443	238501	Modifier Joker L1	3600000	chips	868725	77953525
26444	238505	Modifier Neural Accelerator L1	4800000	chips	201574	82086374
26446	238514	Modifier Unstable Stack L4	5120000	chips	2649066	89653866
26447	238518	Profitable Ending L5	5600000	chips	1825623	94430423
26448	238524	Modifier Queue Scrubber L3	5760000	chips	4668674	103033474
26449	238530	Scaling Frequency L5	6400000	chips	6876426	111641226
26449	238530	Modifier Miner's Pickaxe L3	6400000	chips	476426	111641226
26451	238538	Stack Cap L5	8800000	chips	1930283	121895083
26453	238547	Modifier Unstable Stack L5	10240000	chips	4213251	134418051
26454	238554	Modifier Queue Scrubber L4	11520000	chips	5360729	147085529
26455	238559	Chip Yield	12000000	chips	360222	154085022
26456	238565	Modifier Miner's Pickaxe L4	12800000	chips	293855	166818655
26459	238582	Token Pack	10000	chips	25504087	192038887
26459	238582	Modifier Queue Scrubber L5	23040000	chips	2464087	192038887
26463	238602	Modifier Miner's Pickaxe L5	25600000	chips	14051049	229225849
26475	238662	Solver PPO	100000000	chips	9476240	324651040
26475	238662	Rack GPU Rack #1	5000000	chips	4476240	324651040
26476	239104	PPO Training Complete	0	frames	300000	324651040
26477	243436	Prestige +3269 Insight	0	Insight	64946	500000
26477	243436	Research Yield Theory L4	36000	Insight	28946	500000
26477	243436	Chip Yield	3200	chips	496800	500000
26477	243436	Passive Yield L1	4000	chips	492800	500000
26477	243436	Active Multiplier L1	3200	chips	489600	500000
26477	243436	Speed L1	4800	chips	484800	500000
26477	243436	Passive Tick Rate L1	5600	chips	479200	500000
26477	243436	Stack Cap L1	9600	chips	469600	500000
26477	243436	Solver STALL	18000	chips	451600	500000
26477	243436	Active Multiplier L2	20000	chips	431600	500000
26477	243436	Passive Yield L2	22400	chips	409200	500000
26477	243436	Speed L2	24000	chips	385200	500000
26477	243436	Passive Tick Rate L2	28000	chips	357200	500000
26477	243436	Queue Preview	32000	chips	325200	500000
26477	243436	Chip Yield	32000	chips	293200	500000
26477	243436	Difficulty L1	48000	chips	245200	500000
26477	243436	Stack Cap L2	56000	chips	189200	500000
26477	243436	Profitable Ending L1	64000	chips	125200	500000
26477	243436	Scaling Frequency L1	72000	chips	53200	500000
26486	243503	Solver LOOK	80000	chips	1367	528167
26503	243686	Token Pack	10000	chips	76618	613418
26507	243729	Agents Menu	96000	chips	3817	636617
26510	243759	Agent Merge Broker	48000	chips	13636	694436
26512	243781	Agent Highwater Analyst	96000	chips	10030	786830
26514	243804	Active Multiplier L3	104000	chips	17519	898319
26516	243828	Passive Yield L3	112000	chips	60924	1053724
26517	243840	Speed L3	120000	chips	42954	1155754
26519	243857	Compute Speed L1	120000	chips	80856	1313656
26521	243871	Solver PLAN-3	130000	chips	28644	1391444
26523	243892	Passive Tick Rate L3	140000	chips	49539	1552339
26525	243911	Difficulty L2	144000	chips	37724	1684524
26528	243934	Agent Score Auditor	176000	chips	7241	1830041
26531	243958	Solver COMBO	180000	chips	16157	2018957
26535	243985	Profitable Ending L2	192000	chips	36729	2231529
26541	244024	Solver MOCA	220000	chips	32965	2447765
26546	244058	Compute Speed L2	240000	chips	55329	2710129
26551	244090	Scaling Frequency L2	240000	chips	35878	2930678
26553	244104	Token Pack	10000	chips	136073	3040873
26559	244138	Chip Yield	280000	chips	51032	3235832
26563	244164	Stack Cap L3	320000	chips	31139	3535939
26567	244195	Queue Preview	320000	chips	42407	3867207
26570	244220	Agent Overclocker	320000	chips	56465	4201265
26578	244262	Solver PLAN-5	400000	chips	14181	4558981
26587	244314	Difficulty L3	480000	chips	55829	5080629
26596	244366	Agent Quartermaster	520000	chips	83326	5628126
26603	244404	Token Pack	10000	chips	434168	5988968
26606	244421	Compute Speed L3	560000	chips	15329	6130129
26616	244478	Active Multiplier L4	560000	chips	52569	6727369
26627	244541	Profitable Ending L3	600000	chips	114105	7388905
26636	244589	Passive Yield L4	600000	chips	20112	7894912
26647	244648	Speed L4	640000	chips	4463	8519263
26653	244673	Token Pack	10000	chips	453010	8977810
26657	244690	Scaling Frequency L3	720000	chips	35997	9280797
26670	244739	Passive Tick Rate L4	720000	chips	60754	10025554
26682	244786	Agent Restart Sponsor	800000	chips	13896	10778696
26697	244841	Solver MOCA+	900000	chips	26962	11691762
26703	244863	Token Pack	10000	chips	388663	12063463
26719	244922	Extra Agent Slot	1200000	chips	34192	12908992
26735	244981	Agent Token Prospector	1200000	chips	33768	14108568
26753	245047	Token Pack	10000	chips	1413335	15498135
26754	245052	Difficulty L4	1440000	chips	149631	15674431
26773	245117	Compute Speed L4	1600000	chips	29683	17154483
26798	245203	Stack Cap L4	1760000	chips	20684	18905484
26803	245221	Token Pack	10000	chips	523947	19418747
26821	245287	Profitable Ending L4	1760000	chips	93809	20748609
26840	245354	Agent Move Dividend	1760000	chips	18527	22433327
26853	245402	Token Pack	10000	chips	901233	23326033
26864	245444	Solver MCTS	1800000	chips	67180	24291980
26887	245529	Chip Yield	2000000	chips	33093	26257893
26903	245587	Token Pack	10000	chips	1606953	27841753
26908	245607	Scaling Frequency L4	2160000	chips	44534	28439334
26928	245680	Agent Velocity Trader	2400000	chips	31500	30826300
26945	245743	Passive Yield L5	3040000	chips	152709	33987509
26953	245773	Token Pack	10000	chips	1714653	35559453
26962	245806	Speed L5	3200000	chips	57691	37102491
26984	245870	Compute Speed L5	3600000	chips	222536	40867336
27003	245928	Token Pack	10000	chips	3642407	44297207
27003	245928	Passive Tick Rate L5	3600000	chips	42407	44297207
27024	245991	Active Multiplier L5	3600000	chips	5060	47859860
27053	246077	Token Pack	10000	chips	5028322	52893122
27053	246077	Difficulty L5	4800000	chips	228322	52893122
27088	246178	Profitable Ending L5	5600000	chips	141365	58406165
27098	246208	Modifiers Menu	2400000	chips	79114	60743914
27099	246210	Modifier Unstable Stack L1	640000	chips	314493	61619293
27101	246215	Modifier Unstable Stack L2	1280000	chips	490685	63075485
27103	246221	Token Pack	10000	chips	2317275	64912075
27103	246221	Modifier Queue Scrubber L1	1440000	chips	877275	64912075
27104	246224	Modifier Miner's Pickaxe L1	1600000	chips	1013302	66648102
27106	246231	Modifier Catalyst Stack L1	2400000	chips	194125	68228925
27109	246239	Modifier Mirror Stack L1	2400000	chips	831148	71265948
27110	246243	Modifier Unstable Stack L3	2560000	chips	2698075	75692875
27111	246248	Modifier Queue Scrubber L2	2880000	chips	3776103	79650903
27111	246248	Modifier Miner's Pickaxe L2	3200000	chips	576103	79650903
27112	246251	Modifier Joker L1	3600000	chips	23696	82698496
27113	246255	Modifier Neural Accelerator L1	4800000	chips	4652150	92126950
27114	246261	Modifier Unstable Stack L4	5120000	chips	5091652	97686452
27115	246265	Modifier Queue Scrubber L3	5760000	chips	4553098	102907898
27116	246270	Scaling Frequency L5	6400000	chips	1618162	106372962
27117	246276	Modifier Miner's Pickaxe L3	6400000	chips	4941450	116096250
27118	246280	Stack Cap L5	8800000	chips	1795008	121749808
27119	246285	Modifier Unstable Stack L5	10240000	chips	4053528	134248328
27120	246291	Modifier Queue Scrubber L4	11520000	chips	4418337	146133137
27121	246297	Chip Yield	12000000	chips	5822445	159537245
27122	246302	Modifier Miner's Pickaxe L4	12800000	chips	1437702	167952502
27125	246317	Modifier Queue Scrubber L5	23040000	chips	5200349	194755149
27128	246332	Modifier Miner's Pickaxe L5	25600000	chips	4843718	219998518
27139	246391	Solver PPO	100000000	chips	8601125	323755925
27139	246391	Rack CPU Rack #10	5302250	chips	3298875	323755925
27140	246833	PPO Training Complete	0	frames	300000	323755925
27141	251201	Prestige +3264 Insight	0	Insight	61423	500000
27141	251201	Research Stability Model L4	36000	Insight	25423	500000
27141	251201	Chip Yield	3200	chips	496800	500000
27141	251201	Passive Yield L1	4000	chips	492800	500000
27141	251201	Active Multiplier L1	3200	chips	489600	500000
27141	251201	Speed L1	4800	chips	484800	500000
27141	251201	Passive Tick Rate L1	5600	chips	479200	500000
27141	251201	Stack Cap L1	9600	chips	469600	500000
27141	251201	Solver STALL	18000	chips	451600	500000
27141	251201	Active Multiplier L2	20000	chips	431600	500000
27141	251201	Passive Yield L2	22400	chips	409200	500000
27141	251201	Speed L2	24000	chips	385200	500000
27141	251201	Passive Tick Rate L2	28000	chips	357200	500000
27141	251201	Queue Preview	32000	chips	325200	500000
27141	251201	Chip Yield	32000	chips	293200	500000
27141	251201	Difficulty L1	48000	chips	245200	500000
27141	251201	Stack Cap L2	56000	chips	189200	500000
27141	251201	Profitable Ending L1	64000	chips	125200	500000
27141	251201	Scaling Frequency L1	72000	chips	53200	500000
27150	251268	Solver LOOK	80000	chips	414	527214
27167	251460	Token Pack	10000	chips	87525	624325
27169	251484	Agents Menu	96000	chips	4711	637511
27171	251505	Agent Merge Broker	48000	chips	1873	682673
27174	251538	Agent Highwater Analyst	96000	chips	50552	827352
27176	251562	Active Multiplier L3	104000	chips	75303	956103
27177	251571	Passive Yield L3	112000	chips	15023	1007823
27180	251606	Speed L3	120000	chips	109942	1222742
27181	251613	Compute Speed L1	120000	chips	21613	1254413
27183	251628	Solver PLAN-3	130000	chips	18842	1381642
27185	251650	Passive Tick Rate L3	140000	chips	50978	1553778
27187	251670	Difficulty L2	144000	chips	59194	1705994
27190	251695	Agent Score Auditor	176000	chips	43112	1865912
27192	251714	Solver COMBO	180000	chips	5504	2008304
27196	251743	Profitable Ending L2	192000	chips	11461	2206261
27201	251776	Solver MOCA	220000	chips	4455	2419255
27207	251817	Compute Speed L2	240000	chips	10024	2664824
27212	251853	Scaling Frequency L2	240000	chips	16955	2911755
27217	251887	Token Pack	10000	chips	271113	3175913
27218	251892	Chip Yield	280000	chips	26248	3211048
27223	251927	Stack Cap L3	320000	chips	30842	3535642
27227	251957	Queue Preview	320000	chips	16483	3841283
27233	251997	Agent Overclocker	320000	chips	18035	4162835
27241	252044	Solver PLAN-5	400000	chips	66768	4611568
27248	252089	Difficulty L3	480000	chips	139355	5164155
27255	252127	Agent Quartermaster	520000	chips	22508	5567308
27267	252188	Token Pack	10000	chips	583606	6138406
27267	252188	Compute Speed L3	560000	chips	23606	6138406
27278	252248	Active Multiplier L4	560000	chips	65653	6740453
27288	252303	Profitable Ending L3	600000	chips	41740	7316540
27297	252354	Passive Yield L4	600000	chips	69790	7944590
27307	252408	Speed L4	640000	chips	20323	8535123
27316	252446	Scaling Frequency L3	720000	chips	21556	9256356
27317	252450	Token Pack	10000	chips	77786	9322586
27329	252494	Passive Tick Rate L4	720000	chips	51102	10015902
27341	252541	Agent Restart Sponsor	800000	chips	11059	10775859
27357	252599	Solver MOCA+	900000	chips	2758	11667558
27367	252637	Token Pack	10000	chips	596394	12271194
27379	252681	Extra Agent Slot	1200000	chips	52880	12927680
27395	252742	Agent Token Prospector	1200000	chips	4094	14078894
27415	252814	Difficulty L4	1440000	chips	4181	15518981
27417	252821	Token Pack	10000	chips	125751	15650551
27436	252886	Compute Speed L4	1600000	chips	25109	17149909
27460	252968	Stack Cap L4	1760000	chips	4806	18889606
27467	252993	Token Pack	10000	chips	584809	19479609
27481	253045	Profitable Ending L4	1760000	chips	123766	20778566
27499	253115	Agent Move Dividend	1760000	chips	99324	22514124
27517	253181	Token Pack	10000	chips	1538135	23962935
27521	253195	Solver MCTS	1800000	chips	92720	24317520
27545	253283	Chip Yield	2000000	chips	56768	26281568
27567	253363	Token Pack	10000	chips	2031902	28266702
27569	253370	Scaling Frequency L4	2160000	chips	54390	28449190
27592	253453	Agent Velocity Trader	2400000	chips	57755	30852555
27610	253519	Passive Yield L5	3040000	chips	203477	34038277
27617	253542	Token Pack	10000	chips	1297250	35142050
27628	253583	Speed L5	3200000	chips	53650	37098450
27651	253654	Compute Speed L5	3600000	chips	53103	40697903
27667	253701	Token Pack	10000	chips	2794123	43448923
27673	253718	Passive Tick Rate L5	3600000	chips	31858	44286658
27693	253778	Active Multiplier L5	3600000	chips	104191	47958991
27717	253851	Token Pack	10000	chips	4759633	52624433
27718	253853	Difficulty L5	4800000	chips	56822	52721622
27745	253933	Modifiers Menu	2400000	chips	3130073	58194873
27745	253933	Modifier Unstable Stack L1	640000	chips	2490073	58194873
27745	253933	Modifier Unstable Stack L2	1280000	chips	1210073	58194873
27746	253936	Modifier Queue Scrubber L1	1440000	chips	967104	59391904
27747	253940	Modifier Miner's Pickaxe L1	1600000	chips	502439	60527239
27750	253949	Modifier Catalyst Stack L1	2400000	chips	236198	62660998
27752	253955	Modifier Mirror Stack L1	2400000	chips	1441483	66266283
27753	253959	Modifier Unstable Stack L3	2560000	chips	3490177	70874977
27753	253959	Modifier Queue Scrubber L2	2880000	chips	610177	70874977
27754	253964	Modifier Miner's Pickaxe L2	3200000	chips	2671817	76136617
27755	253968	Modifier Joker L1	3600000	chips	3592890	80657690
27756	253973	Modifier Neural Accelerator L1	4800000	chips	4880151	86744951
27757	253978	Modifier Unstable Stack L4	5120000	chips	10572147	97556947
27757	253978	Profitable Ending L5	5600000	chips	4972147	97556947
27758	253983	Modifier Queue Scrubber L3	5760000	chips	3369145	101713945
27759	253986	Scaling Frequency L5	6400000	chips	1424938	106169738
27760	253990	Modifier Miner's Pickaxe L3	6400000	chips	445565	111590365
27762	254001	Stack Cap L5	8800000	chips	9315191	129259991
27763	254005	Modifier Unstable Stack L5	10240000	chips	3151382	133336182
27765	254015	Modifier Queue Scrubber L4	11520000	chips	3459077	145163877
27767	254024	Token Pack	10000	chips	12621773	154336573
27767	254024	Chip Yield	12000000	chips	621773	154336573
27769	254033	Modifier Miner's Pickaxe L4	12800000	chips	3358800	169873600
27771	254044	Modifier Queue Scrubber L5	23040000	chips	1546112	191100912
27774	254059	Modifier Miner's Pickaxe L5	25600000	chips	248059	215402859
27784	254112	Solver PPO	100000000	chips	444503	315599303
27785	254554	PPO Training Complete	0	frames	300000	315599303
27786	258757	Prestige +2899 Insight	0	Insight	55101	500000
27786	258757	Research High Focus L5	42000	Insight	13101	500000
27786	258757	Chip Yield	3200	chips	496800	500000
27786	258757	Passive Yield L1	4000	chips	492800	500000
27786	258757	Active Multiplier L1	3200	chips	489600	500000
27786	258757	Speed L1	4800	chips	484800	500000
27786	258757	Passive Tick Rate L1	5600	chips	479200	500000
27786	258757	Stack Cap L1	9600	chips	469600	500000
27786	258757	Solver STALL	18000	chips	451600	500000
27786	258757	Active Multiplier L2	20000	chips	431600	500000
27786	258757	Passive Yield L2	22400	chips	409200	500000
27786	258757	Speed L2	24000	chips	385200	500000
27786	258757	Passive Tick Rate L2	28000	chips	357200	500000
27786	258757	Queue Preview	32000	chips	325200	500000
27786	258757	Chip Yield	32000	chips	293200	500000
27786	258757	Difficulty L1	48000	chips	245200	500000
27786	258757	Stack Cap L2	56000	chips	189200	500000
27786	258757	Profitable Ending L1	64000	chips	125200	500000
27786	258757	Scaling Frequency L1	72000	chips	53200	500000
27794	258821	Solver LOOK	80000	chips	2284	529084
27810	259002	Agents Menu	96000	chips	127	622927
27812	259023	Token Pack	10000	chips	37615	670415
27813	259032	Agent Merge Broker	48000	chips	6556	687356
27816	259062	Agent Highwater Analyst	96000	chips	22832	799632
27818	259080	Active Multiplier L3	104000	chips	7006	887806
27820	259104	Passive Yield L3	112000	chips	43546	1036346
27822	259131	Speed L3	120000	chips	81129	1193929
27823	259139	Compute Speed L1	120000	chips	17590	1250390
27826	259163	Solver PLAN-3	130000	chips	83048	1445848
27827	259173	Passive Tick Rate L3	140000	chips	4764	1507564
27830	259199	Difficulty L2	144000	chips	56549	1703349
27833	259221	Agent Score Auditor	176000	chips	39670	1862470
27836	259245	Solver COMBO	180000	chips	14537	2017337
27840	259272	Profitable Ending L2	192000	chips	2369	2197169
27845	259310	Solver MOCA	220000	chips	58381	2473181
27848	259332	Compute Speed L2	240000	chips	1167	2655967
27854	259372	Scaling Frequency L2	240000	chips	9635	2904435
27858	259401	Chip Yield	280000	chips	8871	3183671
27862	259430	Token Pack	10000	chips	347789	3532589
27862	259430	Stack Cap L3	320000	chips	27789	3532589
27868	259469	Queue Preview	320000	chips	10375	3835175
27872	259500	Agent Overclocker	320000	chips	1935	4146735
27880	259546	Solver PLAN-5	400000	chips	42060	4586860
27888	259592	Difficulty L3	480000	chips	992	5025792
27896	259638	Agent Quartermaster	520000	chips	2717	5547517
27909	259705	Compute Speed L3	560000	chips	60984	6165784
27912	259720	Token Pack	10000	chips	175594	6290394
27921	259768	Active Multiplier L4	560000	chips	38432	6713232
27932	259828	Profitable Ending L3	600000	chips	3136	7277936
27944	259892	Passive Yield L4	600000	chips	45553	7920353
27953	259945	Speed L4	640000	chips	27456	8542256
27962	259982	Token Pack	10000	chips	578155	9102955
27965	259993	Scaling Frequency L3	720000	chips	19974	9264774
27979	260044	Passive Tick Rate L4	720000	chips	27260	9992060
27993	260095	Agent Restart Sponsor	800000	chips	8796	10773596
28009	260154	Solver MOCA+	900000	chips	23094	11687894
28012	260166	Token Pack	10000	chips	230214	11905014
28030	260231	Extra Agent Slot	1200000	chips	2030	12876830
28047	260293	Agent Token Prospector	1200000	chips	74212	14149012
28062	260350	Token Pack	10000	chips	1130186	15214986
28067	260369	Difficulty L4	1440000	chips	50260	15575060
28091	260450	Compute Speed L4	1600000	chips	94140	17218940
28112	260524	Token Pack	10000	chips	1446863	18581663
28116	260539	Stack Cap L4	1760000	chips	25370	18920170
28135	260609	Profitable Ending L4	1760000	chips	43857	20698657
28157	260690	Agent Move Dividend	1760000	chips	48071	22462871
28162	260708	Token Pack	10000	chips	482146	22906946
28178	260770	Solver MCTS	1800000	chips	105494	24330294
28200	260851	Chip Yield	2000000	chips	72534	26297334
28212	260897	Token Pack	10000	chips	1461472	27696272
28219	260923	Scaling Frequency L4	2160000	chips	870	28395670
28244	261014	Agent Velocity Trader	2400000	chips	92075	30886875
28262	261079	Token Pack	10000	chips	2892224	33697024
28264	261086	Passive Yield L5	3040000	chips	90295	33935095
28283	261154	Speed L5	3200000	chips	47574	37092374
28304	261217	Compute Speed L5	3600000	chips	36417	40681217
28312	261241	Token Pack	10000	chips	1227712	41882512
28327	261285	Passive Tick Rate L5	3600000	chips	7738	44262538
28350	261353	Active Multiplier L5	3600000	chips	32682	47887482
28362	261390	Token Pack	10000	chips	2394518	50259318
28377	261434	Difficulty L5	4800000	chips	86936	52751736
28412	261536	Token Pack	10000	chips	5739501	58414301
28412	261536	Profitable Ending L5	5600000	chips	139501	58414301
28425	261571	Modifiers Menu	2400000	chips	265174	60939974
28426	261574	Modifier Unstable Stack L1	640000	chips	251544	61566344
28428	261580	Modifier Unstable Stack L2	1280000	chips	247102	62841902
28430	261586	Modifier Queue Scrubber L1	1440000	chips	1501481	65536281
28431	261589	Modifier Miner's Pickaxe L1	1600000	chips	602454	66237254
28434	261598	Modifier Catalyst Stack L1	2400000	chips	496804	68531604
28436	261605	Modifier Mirror Stack L1	2400000	chips	650121	71084921
28437	261607	Modifier Unstable Stack L3	2560000	chips	497569	73492369
28438	261611	Modifier Queue Scrubber L2	2880000	chips	998246	76873046
28440	261618	Modifier Miner's Pickaxe L2	3200000	chips	1664396	80739196
28441	261622	Modifier Joker L1	3600000	chips	2534653	85209453
28442	261626	Modifier Neural Accelerator L1	4800000	chips	1348983	88823783
28443	261631	Modifier Unstable Stack L4	5120000	chips	5882329	98477129
28443	261631	Modifier Queue Scrubber L3	5760000	chips	122329	98477129
