# Progression simulation
# runs=7556 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=100
# finalChips=900000 totalEarned=900000 prestiges=6 insight=20383 cycleInsight=0 lifetimeInsight=22866
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
5970	900000	7471	0	4	3378452	900000	Combo	17944	369	1024	Solver PPO, PPO Normal x100, Prestige +1241
5971	110682	7471	0	4	682	900682	Heur	852	113	32	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
5973	9430	7471	0	4	28318	949430	Plan3	2402	174	128	Speed L3
5978	767	7471	0	4	22603	1120767	Plan3	2042	178	64	Solver COMBO
5987	25088	7471	0	4	35769	1365088	Combo	2986	212	128	Solver MOCA
5994	6962	7471	0	4	14702	1566962	Combo	1368	123	64	Agent Score Auditor
6000	207843	7471	0	4	30496	1767843	Combo	2329	165	128	
6005	27150	7471	0	4	64634	1937150	Combo	4626	248	256	Chip Yield
6018	31597	7471	0	4	39283	2341597	Combo	2709	182	128	Solver PLAN-5
6030	31596	7471	0	4	38642	2741596	Combo	2648	183	128	Stack Cap L3
6039	2093	7471	0	4	43452	3112093	Combo	3203	182	128	Queue Preview
6049	25967	7471	0	4	37008	3535967	Combo	2625	194	128	Agent Overclocker
6050	64930	7471	0	4	38963	3574930	Combo	2874	221	128	
6064	20123	7471	0	4	36221	4130123	Combo	2795	189	128	Difficulty L2
6079	8017	7471	0	4	31716	4768017	Combo	2287	114	128	Agent Quartermaster
6098	39937	7471	0	4	41873	5599937	Combo	2735	144	256	Speed L4
6100	105733	7471	0	4	36492	5665733	Combo	2437	116	128	
6122	24999	7471	0	4	51447	6484999	Combo	3355	162	256	Solver MOCA+
6147	2863	7471	0	4	24795	7462863	Combo	2102	136	128	Agent Restart Sponsor
6150	78485	7471	0	4	35689	7538485	Combo	2723	156	128	
6185	4672	7471	0	4	40266	8964672	Combo	2929	173	128	Extra Agent Slot
6200	573910	7471	0	4	58158	9533910	Combo	3905	188	256	
6225	5990	7471	0	4	43199	10465990	Combo	3395	132	256	Agent Token Prospector
6250	1076027	7471	0	4	45962	11536027	Combo	3268	180	128	
6270	41689	7471	0	4	67932	12301689	Combo	4188	172	256	Solver MCTS
6300	1151417	7471	0	4	55218	13411417	Combo	3345	145	256	
6326	29020	7471	0	4	39618	14489020	Combo	3020	143	128	Stack Cap L4
6350	910166	7471	0	4	37527	15370166	Combo	2875	168	128	
6375	43328	7471	0	4	48997	16703328	Combo	3365	175	128	Agent Move Dividend
6400	1228826	7471	0	4	52543	17888826	Combo	3835	171	256	
6432	31140	7471	0	4	116902	19191140	Combo	6694	203	512	Chip Yield
6450	977964	7471	0	4	38610	20137964	Combo	2410	170	128	
6489	12007	7471	0	4	94842	22172007	Combo	5277	196	256	Agent Velocity Trader
6500	530437	7471	0	4	42047	22690437	Combo	2699	159	128	
6550	3172803	7471	0	4	22797	25332803	Combo	1762	120	64	
6568	30791	7471	0	4	39520	26190791	Combo	2498	160	128	Speed L5
6600	1748102	7471	0	4	31508	27908102	Combo	2344	140	128	
6650	4652160	7471	0	4	50500	30812160	Combo	2719	129	256	
6676	10580	7471	0	4	22704	32170580	Combo	1702	122	64	Difficulty L3
6700	1502600	7471	0	4	60347	33662600	Combo	4029	120	256	
6727	11760	7471	0	4	51820	35171760	Combo	3510	134	256	Modifiers Menu
6731	75380	7471	0	4	120344	36035380	Combo	2194	137	64	Modifier Unstable Stack L1
6736	68137	7471	0	4	650899	37628137	Combo	6228	109	1024	Modifier Unstable Stack L2
6745	11812	7471	0	4	220602	39371812	Combo	3224	146	128	Modifier Queue Scrubber L1
6750	1539451	7471	0	4	176714	40899451	Combo	2977	147	128	
6752	65791	7471	0	4	146065	41425791	Combo	3417	141	128	Modifier Miner's Pickaxe L1
6762	294173	7471	0	4	442204	44654173	Combo	4131	133	512	Modifier Catalyst Stack L1
6770	174232	7471	0	4	243245	47534232	Combo	2483	122	128	Modifier Mirror Stack L1
6774	346722	7471	0	4	1130523	50906722	Combo	10666	238	1024	Modifier Unstable Stack L3
6778	630663	7471	0	4	819272	54790663	Combo	8062	217	512	Modifier Queue Scrubber L2
6782	661299	7471	0	4	1147496	58821299	Combo	10259	224	1024	Modifier Miner's Pickaxe L2
6786	1151435	7471	0	4	2225247	63811435	Combo	8653	204	1024	Modifier Joker L1
6790	724379	7471	0	4	1134026	69384379	Combo	10829	220	1024	Modifier Neural Accelerator L1
6793	854727	7471	0	4	1229653	75914727	Combo	7938	184	512	Modifier Unstable Stack L4
6798	233718	7471	0	4	2045992	82493718	Combo	13014	221	1024	Modifier Queue Scrubber L3
6800	4770414	7471	0	4	3710198	87030414	Combo	20952	306	2048	
6802	412311	7471	0	4	2025446	90672311	Combo	15260	271	1024	Modifier Miner's Pickaxe L3
6806	1171014	7471	0	4	4765354	102431014	Combo	18660	228	2048	Stack Cap L5
6811	876284	7471	0	4	2186469	114936284	Combo	16194	336	1024	Modifier Unstable Stack L5
6817	1713619	7471	0	4	1783459	130173619	Combo	9733	261	1024	Modifier Queue Scrubber L4
6822	52612	7471	0	4	1939927	143512612	Combo	18693	361	1024	Chip Yield
6828	576468	7471	0	4	4510241	160036468	Combo	20349	456	1024	Modifier Miner's Pickaxe L4
6834	31528197	7471	0	4	52067503	219788197	Combo	80668	344	32768	Modifier Queue Scrubber L5
6835	2316707	7471	0	4	2788510	222576707	Combo	17370	253	2048	Modifier Miner's Pickaxe L5
6850	41665688	7471	0	4	3997791	261925688	Combo	23463	367	1024	
6871	900000	13896	0	5	1673755	900000	Combo	16736	343	1024	Solver PPO, PPO Normal x100, Prestige +1247
6872	110978	13896	0	5	978	900978	Heur	1166	131	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
6874	15747	13896	0	5	22826	955747	Plan3	2146	151	64	Speed L3
6879	52417	13896	0	5	57270	1172417	Plan3	3745	213	256	Solver COMBO
6886	8873	13896	0	5	34575	1348873	Combo	2628	182	128	Solver MOCA
6894	9422	13896	0	5	45039	1569422	Combo	3466	212	128	Agent Score Auditor
6900	182099	13896	0	5	18381	1742099	Combo	1717	141	64	
6906	19721	13896	0	5	21743	1929721	Combo	2090	171	64	Chip Yield
6918	9013	13896	0	5	41542	2319013	Combo	2926	192	128	Solver PLAN-5
6930	10483	13896	0	5	29647	2720483	Combo	2095	151	128	Stack Cap L3
6943	33143	13896	0	5	44357	3143143	Combo	3013	218	128	Queue Preview
6950	268482	13896	0	5	35091	3378482	Combo	2259	182	128	
6954	11855	13896	0	5	52087	3521855	Combo	3372	206	128	Agent Overclocker
6968	6910	13896	0	5	33724	4116910	Combo	2304	166	128	Difficulty L2
6982	17068	13896	0	5	39603	4777068	Combo	2821	149	128	Agent Quartermaster
7000	779569	13896	0	5	49688	5539569	Combo	3461	149	128	
7001	28144	13896	0	5	48575	5588144	Combo	3146	137	256	Speed L4
7025	30208	13896	0	5	41602	6490208	Combo	2600	160	256	Solver MOCA+
7049	22317	13896	0	5	22830	7482317	Combo	2035	152	64	Agent Restart Sponsor
7050	60235	13896	0	5	37918	7520235	Combo	2706	140	128	
7082	22617	13896	0	5	46724	8982617	Combo	3558	178	128	Extra Agent Slot
7100	763493	13896	0	5	47781	9723493	Combo	3420	198	128	
7116	4634	13896	0	5	24594	10464634	Combo	1918	122	128	Agent Token Prospector
7150	1222793	13896	0	5	30148	11682793	Combo	2640	128	128	
7167	9418	13896	0	5	46165	12269418	Combo	3363	151	256	Solver MCTS
7200	1262284	13896	0	5	34303	13522284	Combo	2324	106	256	
7222	12837	13896	0	5	23797	14472837	Combo	2139	124	128	Stack Cap L4
7250	1467706	13896	0	5	36336	15927706	Combo	2492	122	256	
7267	7128	13896	0	5	41167	16667128	Combo	3086	155	128	Agent Move Dividend
7300	1472631	13896	0	5	48056	18132631	Combo	3644	152	256	
7324	55952	13896	0	5	73903	19215952	Combo	4143	152	512	Chip Yield
7350	1565959	13896	0	5	47367	20725959	Combo	3287	179	128	
7380	104874	13896	0	5	124452	22264874	Combo	5171	158	512	Modifiers Menu
7384	160990	13896	0	5	199912	23120990	Combo	2587	150	128	Modifier Unstable Stack L1
7390	117007	13896	0	5	238542	24677007	Combo	3124	145	256	Modifier Unstable Stack L2
7396	230432	13896	0	5	287142	26590432	Combo	3591	163	256	Modifier Queue Scrubber L1
7400	1328579	13896	0	5	244264	27688579	Combo	3237	184	128	
7403	56059	13896	0	5	252563	28416059	Combo	3588	163	256	Modifier Miner's Pickaxe L1
7414	221411	13896	0	5	325355	31581411	Combo	3882	186	256	Agent Velocity Trader
7423	171588	13896	0	5	275888	34531588	Combo	3572	174	128	Modifier Catalyst Stack L1
7430	107584	13896	0	5	501364	37467584	Combo	4369	222	128	Modifier Mirror Stack L1
7433	125089	13896	0	5	1078458	40685089	Combo	7432	282	256	Modifier Unstable Stack L3
7437	576143	13896	0	5	1079764	44736143	Combo	9917	261	1024	Modifier Queue Scrubber L2
7442	159537	13896	0	5	392911	48319537	Combo	5229	230	256	Speed L5
7446	1342907	13896	0	5	1465996	53502907	Combo	14306	275	1024	Modifier Miner's Pickaxe L2
7450	172952	13896	0	5	748492	56832952	Combo	9501	253	1024	Modifier Joker L1
7455	221538	13896	0	5	1571672	62881538	Combo	8977	240	512	Difficulty L3
7460	1566845	13896	0	5	1856894	70226845	Combo	15042	261	1024	Modifier Neural Accelerator L1
7463	1090030	13896	0	5	2213685	76150030	Combo	17051	271	1024	Modifier Unstable Stack L4
7468	861417	13896	0	5	1371933	83121417	Combo	9636	179	1024	Modifier Queue Scrubber L3
7472	678037	13896	0	5	2352020	90938037	Combo	11430	284	1024	Modifier Miner's Pickaxe L3
7478	1248012	13896	0	5	1363920	102508012	Combo	8693	155	512	Stack Cap L5
7484	485480	13896	0	5	2580558	114545480	Combo	14564	302	1024	Modifier Unstable Stack L5
7491	1326479	13896	0	5	1747271	129786479	Combo	15803	321	1024	Modifier Queue Scrubber L4
7498	602604	13896	0	5	1930013	144062604	Combo	13266	266	1024	Chip Yield
7500	5704942	13896	0	5	2644621	149164942	Combo	16179	369	512	
7504	179180	13896	0	5	5432494	159639180	Combo	21627	360	1024	Modifier Miner's Pickaxe L4
7512	444852	13896	0	5	7270099	188704852	Combo	27861	334	4096	Modifier Queue Scrubber L5
7524	5480421	13896	0	5	7256145	225740421	Combo	18151	253	2048	Modifier Miner's Pickaxe L5
7550	86701908	13896	0	5	2864749	306961908	Combo	22203	459	1024	
7556	900000	20383	0	6	3707608	900000	Combo	17391	347	1024	Solver PPO, PPO Normal x100, Prestige +1250
