# Progression simulation
# runs=11469 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=6 ppoNormalRunsPerPrestige=100
# finalChips=250000 totalEarned=250000 prestiges=6 insight=1078 cycleInsight=0 lifetimeInsight=8372
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
7694	994212	191	0	3	2408078	76133412	Combo	18664	268	1024	Modifier Unstable Stack L4
7700	6513008	191	0	3	758487	81652208	Combo	11062	278	512	
7701	508547	191	0	3	1195539	82847747	Combo	19490	335	1024	Modifier Queue Scrubber L3
7708	1374707	191	0	3	3303814	91713907	Combo	21441	292	2048	Modifier Miner's Pickaxe L3
7718	499381	191	0	3	1923363	101838581	Combo	16254	238	2048	Stack Cap L5
7730	178542	191	0	3	778601	114317742	Combo	14275	235	1024	Modifier Unstable Stack L5
7740	719686	191	0	3	757088	129258886	Combo	9897	249	512	Modifier Queue Scrubber L4
7750	11149032	191	0	3	958222	139688232	Combo	13797	292	1024	
7755	331106	191	0	3	685907	143870306	Combo	11101	311	512	Chip Yield
7766	918028	191	0	3	1601754	160457228	Combo	22725	358	1024	Modifier Miner's Pickaxe L4
7785	392890	191	0	3	2124276	188732090	Combo	22944	322	2048	Modifier Queue Scrubber L5
7800	19222624	191	0	3	1218426	207561824	Combo	22246	262	1024	
7809	18044	191	0	3	792132	220357244	Combo	15561	282	1024	Modifier Miner's Pickaxe L5
7850	71727836	191	0	3	1918884	292067036	Combo	20416	331	1024	
7866	15616978	191	0	3	20878044	335956178	Combo	65800	349	16384	Solver PPO, PPO train +90 000f
7867	15890878	191	0	3	273900	336230078	Combo	19854	303	1024	PPO train +90 000f
7868	16010668	191	0	3	119790	336349868	Combo	10994	295	512	PPO train +90 000f
7869	16231636	191	0	3	220968	336570836	Combo	16017	318	1024	PPO train +90 000f
7870	16516030	191	0	3	284394	336855230	Combo	20617	367	1024	PPO train +20 000f, PPO Training Complete
7871	60000	380	0	4	1510014	60000	Combo	15089	245	1024	PPO Normal x100, Prestige +324, Research Passive Insight L3, Research Automation Memory L1, Research PPO Memory L1, Research Offline Engine L1
7872	855	380	0	4	55	60055	Rand	104	36	8	Solver RAND, Auto Solve, Solver MERG, Chip Yield, Solver BAL, Speed L1, Auto Restart, Stack Cap L1, Solver STALL
7900	25059	380	0	4	632	84259	AntiStall	945	132	32	
7905	6	380	0	4	958	89206	AntiStall	1359	157	64	Solver HEUR
7930	91	380	0	4	2060	119291	Heur	2697	228	128	Solver Tuning
7950	22967	380	0	4	1973	142167	Heur	2583	242	128	
7956	933	380	0	4	1413	150133	Heur	2070	208	64	Speed L2
7987	223	380	0	4	1385	189423	Heur	1958	194	64	Queue Preview
8000	14904	380	0	4	1927	204104	Heur	2587	233	128	
8021	529	380	0	4	1069	229729	Heur	1600	170	64	Chip Yield
8050	39631	380	0	4	1298	268831	Heur	1633	155	64	
8063	685	380	0	4	1557	289885	Heur	1937	203	64	Difficulty L1
8100	42364	380	0	4	939	331564	Heur	1258	125	64	
8127	1813	380	0	4	2253	361013	Heur	2616	187	128	Stack Cap L2
8150	33031	380	0	4	1700	392231	Heur	2062	165	128	
8188	1038	380	0	4	1637	440238	Heur	1962	145	128	Solver LOOK
8200	26289	380	0	4	3476	465489	Look	3943	235	128	
8248	1371	380	0	4	2092	560571	Look	2737	167	128	Agents Menu
8250	20477	380	0	4	11065	579677	Look	2755	194	128	
8255	6746	380	0	4	12000	625946	Look	3097	185	128	Agent Merge Broker
8264	9879	380	0	4	17183	749079	Look	3014	178	128	Agent Highwater Analyst
8272	6328	380	0	4	14955	875528	Look	2401	155	128	Solver PLAN-3
8281	24005	380	0	4	28731	1043205	Plan3	3696	202	256	Speed L3
8292	11846	380	0	4	20159	1211046	Plan3	2910	197	128	Solver COMBO
8300	116180	380	0	4	10074	1315380	Combo	1746	133	128	
8307	1480	380	0	4	10312	1420680	Combo	1804	125	64	Solver MOCA
8321	273	380	0	4	19177	1639473	Combo	3135	159	128	Agent Score Auditor
8347	9701	380	0	4	17416	1998901	Combo	2775	206	128	Chip Yield
8350	66161	380	0	4	17917	2055361	Combo	2329	182	128	
8368	4972	380	0	4	15536	2394172	Combo	2030	142	128	Solver PLAN-5
8385	8175	380	0	4	21232	2797375	Combo	2615	176	128	Stack Cap L3
8400	322057	380	0	4	27689	3111257	Combo	3517	195	128	
8404	32863	380	0	4	38311	3222063	Combo	4459	252	128	Queue Preview
8422	22092	380	0	4	26167	3611292	Combo	3250	203	128	Agent Overclocker
8447	12941	380	0	4	32002	4202141	Combo	4036	269	128	Difficulty L2
8450	60895	380	0	4	15661	4250095	Combo	2161	128	128	
8479	30344	380	0	4	34233	4869544	Combo	3725	156	256	Agent Quartermaster
8500	451168	380	0	4	30820	5290368	Combo	3487	150	256	
8516	66201	380	0	4	77239	5705401	Combo	6911	228	512	Speed L4
8550	744554	380	0	4	21559	6383754	Combo	2992	163	128	
8559	12330	380	0	4	24641	6551530	Combo	2918	148	256	Solver MOCA+
8600	916431	380	0	4	36329	7455631	Combo	4320	156	256	
8605	20857	380	0	4	28009	7560057	Combo	3789	187	128	Agent Restart Sponsor
8650	990138	380	0	4	31490	8529338	Combo	3927	172	256	
8679	14644	380	0	4	28252	9053844	Combo	3634	164	128	Extra Agent Slot
8700	469102	380	0	4	19539	9508302	Combo	2938	159	128	
8750	1421084	380	0	4	21323	10460284	Combo	2878	156	128	
8755	16043	380	0	4	19541	10555243	Combo	2461	118	256	Agent Token Prospector
8800	1092121	380	0	4	21995	11631321	Combo	3025	151	128	
8834	16402	380	0	4	23105	12355602	Combo	3367	153	128	Solver MCTS
8850	391873	380	0	4	14710	12731073	Combo	2132	137	128	
8900	1403421	380	0	4	9648	13742621	Combo	1693	114	64	
8935	11167	380	0	4	37301	14550367	Combo	4135	168	256	Stack Cap L4
8950	435607	380	0	4	11192	14974807	Combo	1909	140	64	
9000	1592975	380	0	4	34308	16132175	Combo	4399	170	256	
9023	10650	380	0	4	19843	16749850	Combo	2790	170	128	Agent Move Dividend
9050	631867	380	0	4	19862	17371067	Combo	2805	182	128	
9100	1909683	380	0	4	26697	18648883	Combo	3374	164	128	
9124	7876	380	0	4	22255	19247076	Combo	3066	131	256	Chip Yield
9150	820768	380	0	4	27036	20059968	Combo	3119	167	256	
9200	2522392	380	0	4	21912	21761592	Combo	2710	141	128	
9219	18688	380	0	4	37512	22257888	Combo	4054	186	256	Modifiers Menu
9225	104886	380	0	4	116406	23144086	Combo	2775	129	256	Modifier Unstable Stack L1
9237	123938	380	0	4	166775	24763138	Combo	4084	185	256	Modifier Unstable Stack L2
9249	33732	380	0	4	175110	26472932	Combo	4075	152	256	Modifier Queue Scrubber L1
9250	143807	380	0	4	110075	26583007	Combo	3073	146	128	
9264	173394	380	0	4	191582	28612594	Combo	4408	167	256	Modifier Miner's Pickaxe L1
9283	64289	380	0	4	152426	31503489	Combo	3740	178	128	Agent Velocity Trader
9300	2829375	380	0	4	123911	34268575	Combo	3208	168	128	
9301	18839	380	0	4	189464	34458039	Combo	4218	190	256	Modifier Catalyst Stack L1
9314	173416	380	0	4	341182	37612616	Combo	5020	180	256	Modifier Mirror Stack L1
9320	360909	380	0	4	506738	41000109	Combo	9593	256	1024	Modifier Unstable Stack L3
9327	586123	380	0	4	679585	44825323	Combo	8870	216	1024	Modifier Queue Scrubber L2
9335	179022	380	0	4	367498	48418222	Combo	10132	193	1024	Speed L5
9345	756602	380	0	4	773209	52995802	Combo	12986	303	1024	Modifier Miner's Pickaxe L2
9350	2787211	380	0	4	350809	55026411	Combo	8097	247	256	
9353	200883	380	0	4	519644	56940083	Combo	11960	282	1024	Modifier Joker L1
9359	293613	380	0	4	848834	63032813	Combo	12631	292	1024	Difficulty L3
9365	269481	380	0	4	1236777	69008681	Combo	15662	275	1024	Modifier Neural Accelerator L1
9373	120886	380	0	4	572490	75260086	Combo	12364	289	512	Modifier Unstable Stack L4
9378	1887288	380	0	4	2315419	84226488	Combo	11302	187	2048	Modifier Queue Scrubber L3
9385	1375207	380	0	4	1455772	91714407	Combo	19049	303	1024	Modifier Miner's Pickaxe L3
9393	698732	380	0	4	3001585	102037932	Combo	25500	303	2048	Stack Cap L5
9400	9238619	380	0	4	1595165	110577819	Combo	21993	359	1024	
9401	1384866	380	0	4	4946247	115524066	Combo	22695	360	4096	Modifier Unstable Stack L5
9414	516066	380	0	4	1064122	129055266	Combo	17389	358	1024	Modifier Queue Scrubber L4
9427	703041	380	0	4	1678220	144242241	Combo	20297	305	1024	Chip Yield
9440	1440773	380	0	4	3454440	160979973	Combo	17553	327	2048	Modifier Miner's Pickaxe L4
9450	16208339	380	0	4	958320	175747539	Combo	14114	292	1024	
9460	1801355	380	0	4	1987986	190140555	Combo	24387	367	2048	Modifier Queue Scrubber L5
9478	237849	380	0	4	1116852	220577049	Combo	13285	238	1024	Modifier Miner's Pickaxe L5
9500	34466307	380	0	4	1685376	254805507	Combo	23538	378	1024	
9540	2369813	380	0	4	3062664	322709013	Combo	28439	361	2048	Solver PPO, PPO train +90 000f
9541	2667869	380	0	4	298056	323007069	Combo	21607	329	1024	PPO train +90 000f
9542	2899133	380	0	4	231264	323238333	Combo	16763	337	1024	PPO train +90 000f
9543	3156929	380	0	4	257796	323496129	Combo	18688	363	1024	PPO train +90 000f
9544	3425747	380	0	4	268818	323764947	Combo	19484	342	1024	PPO train +20 000f, PPO Training Complete
9545	250000	29	0	5	3359730	60000	Combo	23561	350	2048	PPO Normal x100, Prestige +493, Research Seed Capital L4, Research PPO Bootcamp L4, Research Passive Insight L4, Research Automation Memory L2
9546	20947	29	0	5	147	60147	Rand	315	73	16	Solver RAND, Auto Solve, Solver MERG, Chip Yield, Solver BAL, Speed L1, Auto Restart, Stack Cap L1, Solver STALL, Solver HEUR, Solver Tuning, Speed L2, Queue Preview, Chip Yield
9550	28178	29	0	5	1659	67378	Heur	2051	206	64	
9572	996	29	0	5	1186	100196	Heur	1536	153	64	Difficulty L1
9600	28897	29	0	5	682	128097	Heur	982	111	32	
9642	247	29	0	5	633	169447	Heur	919	97	32	Stack Cap L2
9650	10406	29	0	5	1209	179606	Heur	1642	146	64	
9700	78581	29	0	5	1512	247781	Heur	2018	173	64	
9701	257	29	0	5	1676	249457	Heur	2086	168	128	Solver LOOK
9750	94429	29	0	5	779	343629	Look	1132	110	64	
9765	715	29	0	5	1972	369915	Look	2316	177	128	Agents Menu
9771	4345	29	0	5	10702	433545	Look	2633	143	128	Agent Merge Broker
9781	2174	29	0	5	16773	551374	Look	3131	197	128	Agent Highwater Analyst
9789	12457	29	0	5	17876	691657	Look	2872	195	128	Solver PLAN-3
9798	5257	29	0	5	19432	834457	Plan3	3111	227	128	Speed L3
9800	42800	29	0	5	20443	872000	Plan3	3128	195	128	
9809	7664	29	0	5	28357	1016864	Plan3	3814	205	256	Solver COMBO
9824	13752	29	0	5	25660	1242952	Combo	3349	194	256	Solver MOCA
9838	11911	29	0	5	14670	1461111	Combo	2327	179	128	Agent Score Auditor
9850	188189	29	0	5	6504	1637389	Combo	1356	133	64	
9860	4126	29	0	5	36982	1803326	Combo	4833	223	256	Chip Yield
9885	1791	29	0	5	14346	2200991	Combo	2042	177	64	Solver PLAN-5
9900	282913	29	0	5	13116	2482113	Combo	1866	143	128	
9908	14979	29	0	5	17147	2614179	Combo	2284	173	128	Stack Cap L3
9926	1522	29	0	5	18583	3000722	Combo	2325	167	128	Queue Preview
9943	8319	29	0	5	20928	3407519	Combo	2912	238	64	Agent Overclocker
9950	144515	29	0	5	15206	3543715	Combo	2174	152	128	
9972	6229	29	0	5	24713	4005429	Combo	3384	228	128	Difficulty L2
10000	595307	29	0	5	20289	4594507	Combo	2423	120	256	
10004	4872	29	0	5	13349	4654072	Combo	2114	133	128	Agent Quartermaster
10038	2331	29	0	5	9502	5451531	Combo	1636	115	64	Speed L4
10050	248981	29	0	5	33505	5698181	Combo	3523	151	256	
10083	2428	29	0	5	12349	6351628	Combo	2196	119	128	Solver MOCA+
10100	436325	29	0	5	20312	6785525	Combo	2722	143	128	
10128	21870	29	0	5	47663	7371070	Combo	4909	138	512	Agent Restart Sponsor
10150	477517	29	0	5	20823	7826717	Combo	2922	161	128	
10199	11595	29	0	5	15167	8860795	Combo	2294	158	128	Extra Agent Slot
10200	21047	29	0	5	9452	8870247	Combo	1619	133	64	
10250	1105560	29	0	5	22006	9954760	Combo	2989	137	128	
10267	10374	29	0	5	24893	10359574	Combo	3216	150	256	Agent Token Prospector
10300	784862	29	0	5	14368	11134062	Combo	2025	129	128	
10349	6993	29	0	5	13218	12156193	Combo	2035	142	128	Solver MCTS
10350	22285	29	0	5	15292	12171485	Combo	2314	133	128	
10400	1096540	29	0	5	22987	13245740	Combo	2832	143	256	
10450	2140864	29	0	5	25257	14290064	Combo	3630	174	128	
10454	9850	29	0	5	15538	14359050	Combo	2329	110	128	Stack Cap L4
10500	1097581	29	0	5	41727	15446781	Combo	4698	198	256	
10541	19171	29	0	5	30572	16568371	Combo	3840	184	256	Agent Move Dividend
10550	297394	29	0	5	29854	16846594	Combo	4054	209	128	
10600	1618716	29	0	5	25973	18167916	Combo	3628	170	256	
10634	4582	29	0	5	28598	19053782	Combo	3454	160	256	Chip Yield
10650	453670	29	0	5	28704	19502870	Combo	3330	167	128	
10700	1973806	29	0	5	46308	21023006	Combo	4619	200	256	
10737	7570	29	0	5	32568	22056770	Combo	3760	182	128	Agent Velocity Trader
10750	465094	29	0	5	28692	22514294	Combo	3201	175	256	
10800	1853686	29	0	5	20796	23902886	Combo	2607	156	128	
10850	3184834	29	0	5	19956	25234034	Combo	2495	159	128	
10880	8430	29	0	5	17700	26057630	Combo	2320	150	128	Speed L5
10900	647322	29	0	5	28248	26696522	Combo	3089	157	256	
10950	2229234	29	0	5	24828	28278434	Combo	3076	144	128	
11000	3689214	29	0	5	24288	29738414	Combo	3058	156	128	
11050	5032146	29	0	5	24948	31081346	Combo	3100	158	128	
11082	12042	29	0	5	16728	32061242	Combo	2101	155	128	Difficulty L3
11100	543042	29	0	5	20592	32592242	Combo	3130	117	128	
11150	2043486	29	0	5	20316	34092686	Combo	3039	118	256	
11180	3270	29	0	5	34152	35052470	Combo	4221	176	256	Modifiers Menu
11187	18264	29	0	5	44620	35867464	Combo	2111	94	64	Modifier Unstable Stack L1
11200	58614	29	0	5	177592	37507814	Combo	4010	157	256	Modifier Unstable Stack L2
11212	9444	29	0	5	115445	39258644	Combo	2956	157	128	Modifier Queue Scrubber L1
11226	137221	29	0	5	207818	41386421	Combo	4303	123	512	Modifier Miner's Pickaxe L1
11245	12804	29	0	5	122687	44262004	Combo	3929	152	128	Modifier Catalyst Stack L1
11250	1147509	29	0	5	249693	45396709	Combo	3944	158	256	
11260	338150	29	0	5	362833	47587350	Combo	5064	206	256	Modifier Mirror Stack L1
11266	167678	29	0	5	521015	50616878	Combo	10521	231	1024	Modifier Unstable Stack L3
11274	209230	29	0	5	222225	54258430	Combo	6425	176	512	Modifier Queue Scrubber L2
11279	78669	29	0	5	1167347	58127869	Combo	11781	238	1024	Modifier Miner's Pickaxe L2
11288	2192012	29	0	5	2450434	64741212	Combo	22832	343	2048	Modifier Joker L1
11294	463696	29	0	5	684689	69012896	Combo	10122	254	512	Modifier Neural Accelerator L1
11300	5511785	29	0	5	719172	74060985	Combo	14989	247	1024	
11302	1077672	29	0	5	1452238	76026872	Combo	15573	300	1024	Modifier Unstable Stack L4
11310	3349567	29	0	5	3475157	85498767	Combo	19016	244	4096	Modifier Queue Scrubber L3
11313	2382423	29	0	5	4574984	92531623	Combo	31381	301	4096	Modifier Miner's Pickaxe L3
11321	470599	29	0	5	1061631	101619799	Combo	14260	190	1024	Stack Cap L5
11332	246128	29	0	5	1383758	114195328	Combo	19029	286	1024	Modifier Unstable Stack L5
11348	1514131	29	0	5	1670959	129863331	Combo	18055	292	1024	Modifier Queue Scrubber L4
11350	4569687	29	0	5	2373013	132918887	Combo	23221	325	2048	
11356	344328	29	0	5	1369679	143693528	Combo	17441	406	1024	Chip Yield
11367	1020680	29	0	5	1495362	160369880	Combo	19367	315	1024	Modifier Miner's Pickaxe L4
11388	843890	29	0	5	1583010	188993090	Combo	16025	277	1024	Modifier Queue Scrubber L5
11400	16370984	29	0	5	931326	204520184	Combo	16233	315	1024	
11409	2436702	29	0	5	6108828	222585902	Combo	21915	240	4096	Modifier Miner's Pickaxe L5
11450	74084058	29	0	5	2246838	294233258	Combo	23459	392	1024	
11469	250000	1078	0	6	1642872	250000	Combo	23198	346	1024	Solver PPO, PPO Normal x100, Prestige +616, Research PPO Memory L2, Research Offline Engine L2
